filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1336528,0001172661-25-005039,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,1540217750,6324031,SH,SOLE,,6324031,0,0
1336528,0001172661-25-005039,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,1177569836,4843973,SH,SOLE,,4843973,0,0
1336528,0001172661-25-005039,023135106,AMZN,AMAZON COM INC,COM,,1278625494,5823316,SH,SOLE,,5823316,0,0
1336528,0001172661-25-005039,11271J107,BN,BROOKFIELD CORP,CL A LTD VT SH,,2813167442,41020231,SH,SOLE,,41020231,0,0
1336528,0001172661-25-005039,169656105,CMG,CHIPOTLE MEXICAN GRILL INC,COM,,844198727,21541177,SH,SOLE,,21541177,0,0
1336528,0001172661-25-005039,42806J700,HTZ,HERTZ GLOBAL HLDGS INC,COM NEW,,103639664,15241127,SH,SOLE,,15241127,0,0
1336528,0001172661-25-005039,43300A203,HLT,HILTON WORLDWIDE HLDGS INC,COM,,786253156,3030578,SH,SOLE,,3030578,0,0
1336528,0001172661-25-005039,44267T102,HHH,HOWARD HUGHES HOLDINGS INC,COM,,1549074099,18852064,SH,SOLE,,18852064,0,0
1336528,0001172661-25-005039,76131D103,QSR,RESTAURANT BRANDS INTL INC,COM,,1469799913,22915496,SH,SOLE,,22915496,0,0
1336528,0001172661-25-005039,812215200,SEG,SEAPORT ENTMT GROUP INC,COMMON STOCK,,115145038,5023780,SH,SOLE,,5023780,0,0
1336528,0001172661-25-005039,90353T100,UBER,UBER TECHNOLOGIES INC,COM,,2965602648,30270518,SH,SOLE,,30270518,0,0
2026053,0001172661-25-005115,44267T102,HHH,HOWARD HUGHES HOLDINGS INC,COM,,739530000,9000000,SH,SOLE,,9000000,0,0
