filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1336528,0001172661-26-001091,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,212306961,678297,SH,SOLE,,678297,0,0
1336528,0001172661-26-001091,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,1934222720,6163871,SH,SOLE,,6163871,0,0
1336528,0001172661-26-001091,023135106,AMZN,AMAZON COM INC,COM,,2217677936,9607824,SH,SOLE,,9607824,0,0
1336528,0001172661-26-001091,11271J107,BN,BROOKFIELD CORP,CL A LTD VT SH,,2817787754,61403089,SH,SOLE,,61403089,0,0
1336528,0001172661-26-001091,42806J700,HTZ,HERTZ GLOBAL HLDGS INC,COM NEW,,78339393,15241127,SH,SOLE,,15241127,0,0
1336528,0001172661-26-001091,43300A203,HLT,HILTON WORLDWIDE HLDGS INC,COM,,869983734,3028664,SH,SOLE,,3028664,0,0
1336528,0001172661-26-001091,44267T102,HHH,HOWARD HUGHES HOLDINGS INC,COM,,1503829145,18852064,SH,SOLE,,18852064,0,0
1336528,0001172661-26-001091,30303M102,META,META PLATFORMS INC,CL A,,1764796161,2673569,SH,SOLE,,2673569,0,0
1336528,0001172661-26-001091,76131D103,QSR,RESTAURANT BRANDS INTL INC,COM,,1560199922,22866773,SH,SOLE,,22866773,0,0
1336528,0001172661-26-001091,812215200,SEG,SEAPORT ENTMT GROUP INC,COMMON STOCK,,99320131,5023780,SH,SOLE,,5023780,0,0
1336528,0001172661-26-001091,90353T100,UBER,UBER TECHNOLOGIES INC,COM,,2468273945,30207734,SH,SOLE,,30207734,0,0
2026053,0001172661-26-001095,44267T102,HHH,HOWARD HUGHES HOLDINGS INC,COM,,717930000,9000000,SH,SOLE,,9000000,0,0
