filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
2026053,0001172661-26-003790,023135106,AMZN,AMAZON COM INC,COM,,2041109677,8563857,SH,DFND,"1, 2, 3, 4",8563857,0,0
2026053,0001172661-26-003790,11271J107,BN,BROOKFIELD CORP,CL A LTD VT SH,,2448117792,57481047,SH,DFND,"1, 2, 3, 4",57481047,0,0
2026053,0001172661-26-003790,42806J700,HTZ,HERTZ GLOBAL HLDGS INC,COM NEW,,33955972,14991599,SH,DFND,"1, 2, 3, 4",14991599,0,0
2026053,0001172661-26-003790,44267T102,HHH,HOWARD HUGHES HOLDINGS INC,COM,,1347734055,18852064,SH,DFND,"1, 2, 3, 4",18852064,0,0
2026053,0001172661-26-003790,44267T102,HHH,HOWARD HUGHES HOLDINGS INC,COM,,643410000,9000000,SH,DFND,"1, 2, 3, 4, 6",9000000,0,0
2026053,0001172661-26-003790,57636Q104,MA,MASTERCARD INCORPORATED,CL A,,1091218186,2124646,SH,DFND,"1, 2, 3, 4",2124646,0,0
2026053,0001172661-26-003790,30303M102,META,META PLATFORMS INC,CL A,,1800309764,3196062,SH,DFND,"1, 2, 3, 4",3196062,0,0
2026053,0001172661-26-003790,594918104,MSFT,MICROSOFT CORP,COM,,2315234425,6206730,SH,DFND,"1, 2, 3, 4",6206730,0,0
2026053,0001172661-26-003790,64110L106,NFLX,NETFLIX INC.,COM,,934016601,13081465,SH,DFND,"1, 2, 3, 4",13081465,0,0
2026053,0001172661-26-003790,71531T105,PSUS,PERSHING SQUARE USA LTD,COM SHS,,149520000,4000000,SH,DFND,"3, 4, 5",4000000,0,0
2026053,0001172661-26-003790,76131D103,QSR,RESTAURANT BRANDS INTL INC,COM,,1872301303,25821284,SH,DFND,"1, 2, 3, 4",25821284,0,0
2026053,0001172661-26-003790,78409V104,SPGI,S&P GLOBAL INC,COM,,1056088305,2593155,SH,DFND,"1, 2, 3, 4",2593155,0,0
2026053,0001172661-26-003790,812215200,SEG,SEAPORT ENTMT GROUP INC,COMMON STOCK,,133632548,5023780,SH,DFND,"1, 2, 3, 4",5023780,0,0
2026053,0001172661-26-003790,90353T100,UBER,UBER TECHNOLOGIES INC,COM,,2476978592,34326200,SH,DFND,"1, 2, 3, 4",34326200,0,0
2026053,0001172661-26-003790,92826C839,V,VISA INC,COM CL A,,1122065552,3270470,SH,DFND,"1, 2, 3, 4",3270470,0,0
