filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1641864,0001641864-24-000006,084670702,BRK/B,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,197082396,484470,SH,DFND,,0,0,0
1641864,0001641864-24-000006,031100100,AME,AMETEK INC,COM,,156156590,936696,SH,DFND,,0,0,0
1641864,0001641864-24-000006,30303M102,META,META PLATFORMS INC,CL A,,150112849,297713,SH,DFND,,0,0,0
1641864,0001641864-24-000006,422806208,HEI/A,HEICO CORP NEW,CL A,,128470691,723697,SH,DFND,,0,0,0
1641864,0001641864-24-000006,02079K107,GOOG,ALPHABET INC C,CAP STK CL C,,118752711,647436,SH,DFND,,0,0,0
1641864,0001641864-24-000006,143130102,KMX,CARMAX INC,COM,,116973486,1594948,SH,DFND,,0,0,0
1641864,0001641864-24-000006,743315103,PGR,PROGRESSIVE CORP,COM,,111087670,534821,SH,DFND,,0,0,0
1641864,0001641864-24-000006,92826C839,V,VISA INC,COM CL A,,101567228,386967,SH,DFND,,0,0,0
1641864,0001641864-24-000006,62944T105,NVR,NVR INC,COM,,100009632,13179,SH,DFND,,0,0,0
1641864,0001641864-24-000006,45780R101,IBP,INSTALLED BLDG PRODS INC,COM,,96988815,471552,SH,DFND,,0,0,0
1641864,0001641864-24-000006,09857L108,BKNG,BOOKING HOLDINGS INC.,COM,,79241885,20003,SH,DFND,,0,0,0
1641864,0001641864-24-000006,58506Q109,MEDP,MEDPACE HOLDINGS INC,COM,,77466514,188094,SH,DFND,,0,0,0
1641864,0001641864-24-000006,33829M101,FIVE,FIVE BELOW INC,COM,,76047439,697875,SH,DFND,,0,0,0
1641864,0001641864-24-000006,337738108,FISV,FISERV INC,COM,,72274414,484933,SH,DFND,,0,0,0
1641864,0001641864-24-000006,49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,COM,,65579557,479558,SH,DFND,,0,0,0
1641864,0001641864-24-000006,570535104,MKL,MARKEL CORP,COMMON STOCK,,65344196,41471,SH,DFND,,0,0,0
1641864,0001641864-24-000006,808513105,SCHW,SCHWAB CHARLES CORP,COM,,64096520,869813,SH,DFND,,0,0,0
1641864,0001641864-24-000006,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,56481618,310083,SH,DFND,,0,0,0
1641864,0001641864-24-000006,855244109,SBUX,STARBUCKS CORP,COM,,55711484,715626,SH,DFND,,0,0,0
