filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1135730,0000919574-24-004594,00724F101,ADBE,ADOBE INC,COM,,224575934,404248,SH,DFND,2,404248,0,0
1135730,0000919574-24-004594,00724F101,ADBE,ADOBE INC,COM,,762478650,1372500,SH,DFND,1,1372500,0,0
1135730,0000919574-24-004594,00724F101,ADBE,ADOBE INC,COM,,26502591,47706,SH,DFND,9,47706,0,0
1135730,0000919574-24-004594,00724F101,ADBE,ADOBE INC,COM,,10814697,19467,SH,DFND,8,19467,0,0
1135730,0000919574-24-004594,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,17616493,108603,SH,SOLE,,108603,0,0
1135730,0000919574-24-004594,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,2129168,13126,SH,DFND,8,13126,0,0
1135730,0000919574-24-004594,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,140171338,864135,SH,DFND,2,864135,0,0
1135730,0000919574-24-004594,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,810523466,4996754,SH,DFND,1,4996754,0,0
1135730,0000919574-24-004594,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,45024792,277571,SH,DFND,5,277571,0,0
1135730,0000919574-24-004594,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,3076961,18969,SH,DFND,9,18969,0,0
1135730,0000919574-24-004594,00851L103,API,AGORA INC,ADS,,923281,435510,SH,DFND,1,435510,0,0
1135730,0000919574-24-004594,01609W102,BABA,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,19631448,272659,SH,DFND,3,272659,0,0
1135730,0000919574-24-004594,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,10169981,55833,SH,DFND,8,55833,0,0
1135730,0000919574-24-004594,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,130406650,715930,SH,DFND,2,715930,0,0
1135730,0000919574-24-004594,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,341494456,1874798,SH,DFND,1,1874798,0,0
1135730,0000919574-24-004594,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,21484228,117948,SH,DFND,9,117948,0,0
1135730,0000919574-24-004594,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,2591541,14129,SH,DFND,8,14129,0,0
1135730,0000919574-24-004594,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,20978846,114376,SH,DFND,2,114376,0,0
1135730,0000919574-24-004594,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,86358171,470822,SH,DFND,1,470822,0,0
1135730,0000919574-24-004594,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,3238647,17657,SH,DFND,9,17657,0,0
1135730,0000919574-24-004594,023135106,AMZN,AMAZON COM INC,COM,,33727923,174530,SH,DFND,8,174530,0,0
1135730,0000919574-24-004594,023135106,AMZN,AMAZON COM INC,COM,,401506056,2077651,SH,DFND,2,2077651,0,0
1135730,0000919574-24-004594,023135106,AMZN,AMAZON COM INC,COM,,1577773199,8164415,SH,DFND,1,8164415,0,0
1135730,0000919574-24-004594,023135106,AMZN,AMAZON COM INC,COM,,68838549,356215,SH,DFND,9,356215,0,0
1135730,0000919574-24-004594,00165C302,AMC,AMC ENTMT HLDGS INC,CL A NEW,,1136117,228136,SH,DFND,1,228136,0,0
1135730,0000919574-24-004594,032095101,APH,AMPHENOL CORP NEW,CL A,,8259697,122602,SH,DFND,8,122602,0,0
1135730,0000919574-24-004594,032095101,APH,AMPHENOL CORP NEW,CL A,,114704566,1702606,SH,DFND,2,1702606,0,0
1135730,0000919574-24-004594,032095101,APH,AMPHENOL CORP NEW,CL A,,276122682,4098600,SH,DFND,1,4098600,0,0
1135730,0000919574-24-004594,032095101,APH,AMPHENOL CORP NEW,CL A,,19410038,288111,SH,DFND,9,288111,0,0
1135730,0000919574-24-004594,03831W108,APP,APPLOVIN CORP,COM CL A,,49363441,593168,SH,DFND,2,593168,0,0
1135730,0000919574-24-004594,03831W108,APP,APPLOVIN CORP,COM CL A,,129150782,1551920,SH,DFND,1,1551920,0,0
