filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1647251,0001647251-25-000003,N3168P101,,FERROVIAL SE,ORD SHS,,812723953,19333428,SH,SOLE,,19333428,0,0
1647251,0001647251-25-000003,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,3143603745,16507056,SH,SOLE,,16507056,0,0
1647251,0001647251-25-000003,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,1140988713,6027410,SH,SOLE,,6027410,0,0
1647251,0001647251-25-000003,136375102,CNR,CANADIAN NATL RY CO,COM,,3013663064,29693764,SH,SOLE,,29693764,0,0
1647251,0001647251-25-000003,13646K108,CP,CANADIAN PACIFIC KANSAS CITY,COM,,3973526128,54913285,SH,SOLE,,54913285,0,0
1647251,0001647251-25-000003,369604301,GE,GE AEROSPACE,COM NEW,,7672319318,45999876,SH,SOLE,,45999876,0,0
1647251,0001647251-25-000003,594918104,MSFT,MICROSOFT CORP,COM,,5898317996,13993637,SH,SOLE,,13993637,0,0
1647251,0001647251-25-000003,615369105,DUT,MOODYS CORP,COM,,6270623042,13246769,SH,SOLE,,13246769,0,0
1647251,0001647251-25-000003,78409V104,SPGI,S&P GLOBAL INC,COM,,5179550348,10400077,SH,SOLE,,10400077,0,0
1647251,0001647251-25-000003,92826C839,V,VISA INC,COM CL A,,5308582979,16797187,SH,SOLE,,16797187,0,0
