filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1647251,0001647251-26-000002,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,2383881802,7596819,SH,SOLE,,7596819,0,0
1647251,0001647251-26-000002,136375102,CNR,CANADIAN NATL RY CO,COM,,974114657,9849934,SH,SOLE,,9849934,0,0
1647251,0001647251-26-000002,13646K108,CP,CANADIAN PACIFIC KANSAS CITY,COM,,3508630329,47654423,SH,SOLE,,47654423,0,0
1647251,0001647251-26-000002,N3168P101,,FERROVIAL SE,ORD SHS,,1348162940,20740214,SH,SOLE,,20740214,0,0
1647251,0001647251-26-000002,369604301,GE,GE AEROSPACE,COM NEW,,14634638061,47510431,SH,SOLE,,47510431,0,0
1647251,0001647251-26-000002,594918104,MSFT,MICROSOFT CORP,COM,,8116088110,16781953,SH,SOLE,,16781953,0,0
1647251,0001647251-26-000002,615369105,DUT,MOODYS CORP,COM,,6798636497,13308479,SH,SOLE,,13308479,0,0
1647251,0001647251-26-000002,78409V104,SPGI,S&P GLOBAL INC,COM,,6161498103,11790310,SH,SOLE,,11790310,0,0
1647251,0001647251-26-000002,92826C839,V,VISA INC,COM CL A,,9723165755,27724233,SH,SOLE,,27724233,0,0
