filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1061165,0000902664-25-002417,023135106,AMZN,AMAZON COM INC,COM,,828152312,4352740,SH,SOLE,,4352740,0,0
1061165,0000902664-25-002417,03831W108,APP,APPLOVIN CORP,COM CL A,Call,83624532,315600,SH,SOLE,,315600,0,0
1061165,0000902664-25-002417,03831W108,APP,APPLOVIN CORP,COM CL A,,422343102,1593928,SH,SOLE,,1593928,0,0
1061165,0000902664-25-002417,03990B101,ARES,ARES MANAGEMENT CORPORATION,CL A COM STK,,235227095,1604441,SH,SOLE,,1604441,0,0
1061165,0000902664-25-002417,N07059210,,ASML HOLDING N V,N Y REGISTRY SHS,,385933603,582427,SH,SOLE,,582427,0,0
1061165,0000902664-25-002417,127387108,CDNS,CADENCE DESIGN SYSTEM INC,COM,,309872874,1218389,SH,SOLE,,1218389,0,0
1061165,0000902664-25-002417,14040H105,COF,CAPITAL ONE FINL CORP,COM,,569482440,3176143,SH,SOLE,,3176143,0,0
1061165,0000902664-25-002417,146869102,CVNA,CARVANA CO,CL A,,483846245,2314168,SH,SOLE,,2314168,0,0
1061165,0000902664-25-002417,146869102,CVNA,CARVANA CO,CL A,Call,80182180,383500,SH,SOLE,,383500,0,0
1061165,0000902664-25-002417,532457108,LLY,ELI LILLY & CO,COM,,455759438,551827,SH,SOLE,,551827,0,0
1061165,0000902664-25-002417,G3643J108,,FLUTTER ENTMT PLC,SHS,,491817959,2219896,SH,SOLE,,2219896,0,0
1061165,0000902664-25-002417,461202103,INTU,INTUIT,COM,,861920390,1403802,SH,SOLE,,1403802,0,0
1061165,0000902664-25-002417,48251W104,KKR,KKR & CO INC,COM,,550739565,4763771,SH,SOLE,,4763771,0,0
1061165,0000902664-25-002417,50212V100,LPLA,LPL FINL HLDGS INC,COM,,577079867,1764015,SH,SOLE,,1764015,0,0
1061165,0000902664-25-002417,30303M102,META,META PLATFORMS INC,CL A,,1013276614,1758062,SH,SOLE,,1758062,0,0
1061165,0000902664-25-002417,594918104,MSFT,MICROSOFT CORP,COM,,735887528,1960328,SH,SOLE,,1960328,0,0
1061165,0000902664-25-002417,718172109,4I1,PHILIP MORRIS INTL INC,COM,,477545872,3008542,SH,SOLE,,3008542,0,0
1061165,0000902664-25-002417,79466L302,CRM,SALESFORCE INC,COM,,464713645,1731680,SH,SOLE,,1731680,0,0
1061165,0000902664-25-002417,855244109,SBUX,STARBUCKS CORP,COM,,648167734,6607888,SH,SOLE,,6607888,0,0
1061165,0000902664-25-002417,874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,641653246,3865381,SH,SOLE,,3865381,0,0
1061165,0000902664-25-002417,87422Q109,TLN,TALEN ENERGY CORP,COM,,217516505,1089380,SH,SOLE,,1089380,0,0
1061165,0000902664-25-002417,889478103,TOL,TOLL BROTHERS INC,COM,,401303242,3800580,SH,SOLE,,3800580,0,0
1061165,0000902664-25-002417,92840M102,VST,VISTRA CORP,COM,,540786303,4604788,SH,SOLE,,4604788,0,0
1061165,0000902664-25-002417,974155103,WING,WINGSTOP INC,COM,,101298052,449056,SH,SOLE,,449056,0,0
