filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1061165,0000919574-26-005485,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,77039680,215574,SH,SOLE,,215574,0,0
1061165,0000919574-26-005485,038222105,AMAT,APPLIED MATLS INC,COM,,873193851,1207737,SH,SOLE,,1207737,0,0
1061165,0000919574-26-005485,03831W108,APP,APPLOVIN CORP,COM CL A,,537007742,1042268,SH,SOLE,,1042268,0,0
1061165,0000919574-26-005485,04010E109,AGX,ARGAN INC,COM,,294403824,368673,SH,SOLE,,368673,0,0
1061165,0000919574-26-005485,N07059210,ASML,ASML HLDG NV,N Y REGISTRY SHS,,1132337523,569174,SH,SOLE,,569174,0,0
1061165,0000919574-26-005485,G11448100,,BITDEER TECHNOLOGIES GROUP,CL A ORD SHS,,111407813,7020026,SH,SOLE,,7020026,0,0
1061165,0000919574-26-005485,11271J107,BN,BROOKFIELD CORP,CL A LTD VT SH,,33761817,792717,SH,SOLE,,792717,0,0
1061165,0000919574-26-005485,144285103,CRS,CARPENTER TECHNOLOGY CORP,COM,,593917609,962839,SH,SOLE,,962839,0,0
1061165,0000919574-26-005485,146869102,CVNA,CARVANA CO,CL A,,692470236,10520666,SH,SOLE,,10520666,0,0
1061165,0000919574-26-005485,219350105,GLW,CORNING INC,COM,,696827855,2728058,SH,SOLE,,2728058,0,0
1061165,0000919574-26-005485,437076102,HD,HOME DEPOT INC,COM,,918092697,2603189,SH,SOLE,,2603189,0,0
1061165,0000919574-26-005485,44812J104,HUT,HUT 8 CORP,COM,,666469180,5773045,SH,SOLE,,5773045,0,0
1061165,0000919574-26-005485,45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,COM CL A,,50280049,577666,SH,SOLE,,577666,0,0
1061165,0000919574-26-005485,50012A108,KGS,KODIAK GAS SVCS INC,COM,,63490109,845070,SH,SOLE,,845070,0,0
1061165,0000919574-26-005485,G54950103,LIN,LINDE PLC,SHS,,808550554,1558081,SH,SOLE,,1558081,0,0
1061165,0000919574-26-005485,50212V100,LPLA,LPL FINL HLDGS INC,COM,,343395806,1219099,SH,SOLE,,1219099,0,0
1061165,0000919574-26-005485,576323109,MTZ,MASTEC INC,COM,,559666021,1345157,SH,SOLE,,1345157,0,0
1061165,0000919574-26-005485,58155Q103,MCK,MCKESSON CORP,COM,,43712216,57851,SH,SOLE,,57851,0,0
1061165,0000919574-26-005485,58507V107,MDLN,MEDLINE INC,COM CL A,,826992394,20968367,SH,SOLE,,20968367,0,0
1061165,0000919574-26-005485,N97284108,NBIS,NEBIUS GROUP N.V.,SHS CLASS A,,1175934069,4258008,SH,SOLE,,4258008,0,0
1061165,0000919574-26-005485,G6683N103,NU,NU HLDGS LTD,ORD SHS CL A,,630855419,47219717,SH,SOLE,,47219717,0,0
1061165,0000919574-26-005485,H5919C104,,ON HLDG AG,NAMEN AKT A,,470378663,13280030,SH,SOLE,,13280030,0,0
1061165,0000919574-26-005485,71377A103,PFGC,PERFORMANCE FOOD GROUP CO,COM,,654277805,5852740,SH,SOLE,,5852740,0,0
1061165,0000919574-26-005485,81141R100,SE,SEA LTD,SPONSORD ADS,,47395697,494581,SH,SOLE,,494581,0,0
1061165,0000919574-26-005485,G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,965105185,1000109,SH,SOLE,,1000109,0,0
1061165,0000919574-26-005485,778920306,SHAZ,SHARONAI HOLDINGS INC,COM CL A,,102425731,1209848,SH,SOLE,,1209848,0,0
1061165,0000919574-26-005485,859241101,STRL,STERLING INFRASTRUCTURE INC,COM,,511709948,609643,SH,SOLE,,609643,0,0
1061165,0000919574-26-005485,874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,,48350142,101242,SH,SOLE,,101242,0,0
1061165,0000919574-26-005485,880770102,TER,TERADYNE INC,COM,,722411827,1493080,SH,SOLE,,1493080,0,0
1061165,0000919574-26-005485,88080T104,WULF,TERAWULF INC,COM,,596372238,24144625,SH,SOLE,,24144625,0,0
1061165,0000919574-26-005485,893641100,TDG,TRANSDIGM GROUP INC,COM,,38005765,28532,SH,SOLE,,28532,0,0
1061165,0000919574-26-005485,87305R109,TTMI,TTM TECHNOLOGIES INC,COM,,512074787,2738075,SH,SOLE,,2738075,0,0
1061165,0000919574-26-005485,912008109,USFD,US FOODS HLDG CORP,COM,,502506807,4914492,SH,SOLE,,4914492,0,0
1061165,0000919574-26-005485,92826C839,V,VISA INC,COM CL A,,56939216,165960,SH,SOLE,,165960,0,0
