filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1641864,0001641864-25-000005,389637109,GBTC,GRAYSCALE BITCOIN TR BTC,COM,,550857,7442,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,016255101,ALGN,ALIGN TECHNOLOGY INC,COM,,8967181,43006,SH,DFND,,0,0,0
1641864,0001641864-25-000005,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,67547540,356828,SH,DFND,,0,0,0
1641864,0001641864-25-000005,02079K107,GOOG,ALPHABET INC C,CAP STK CL C,,124745246,655037,SH,DFND,,0,0,0
1641864,0001641864-25-000005,031100100,AME,AMETEK INC,COM,,175655979,974459,SH,DFND,,0,0,0
1641864,0001641864-25-000005,032654105,ADI,ANALOG DEVICES INC,COM,,36495317,171775,SH,DFND,,0,0,0
1641864,0001641864-25-000005,037833100,AAPL,APPLE INC,COM,,4251130,16976,SH,DFND,,0,0,0
1641864,0001641864-25-000005,040413106,ANETEUR,ARISTA NETWORKS INC,COM,,45364607,410428,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,060505104,BAC,BANK AMERICA CORP,COM,,43992983,1000978,SH,DFND,,0,0,0
1641864,0001641864-25-000005,06417N103,OZK,BANK OZK LITTLE ROCK ARK,COM,,53989864,1212438,SH,DFND,,0,0,0
1641864,0001641864-25-000005,084670702,BRK/B,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,229155704,505550,SH,DFND,,0,0,0
1641864,0001641864-25-000005,084670108,BRK/A,BERKSHIRE HATHAWAY INC DEL,CL A,,5447360,8,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,M2029K104,,BIRKENSTOCK HLDG PLC,COM,,1552031,27392,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,09857L108,BKNG,BOOKING HOLDINGS INC.,COM,,105216230,21177,SH,DFND,,0,0,0
1641864,0001641864-25-000005,115236101,BRO,BROWN & BROWN,COM,,30076414,294809,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,14040H105,COF,CAPITAL ONE FC,COM,,2634500,14774,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,143130102,KMX,CARMAX INC,COM,,137591369,1682869,SH,DFND,,0,0,0
1641864,0001641864-25-000005,217204106,CPRT,COPART INC,COM,,1577307,27484,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,22160K105,COST,COSTCO WHSL CORP NEW,COM,,219905,240,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,225310101,CACC,CREDIT ACCEP CORP MICH,COM,,13876299,29558,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,254687106,DIS,DISNEY WALT CO,COM,,27639074,248218,SH,DFND,,0,0,0
1641864,0001641864-25-000005,25861R204,CAPE,DOUBLELINE SHILLER ENHANCED CAPE I,CAPE U.S. EQ. ETF,,319031,10645,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,26154D100,DFH,DREAM FINDERS HOMES,COM,,749341,32202,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,28176E108,EW,EDWARDS LIFESCIENCES CORP,COM,,19026,257,SH,DFND,,0,0,0
1641864,0001641864-25-000005,31488V107,FERG,FERGUSON ENTERPRISES INC,COM,,5850698,33708,SH,SOLE,,0,0,0
1641864,0001641864-25-000005,337738108,FISV,FISERV INC,COM,,129466777,630254,SH,DFND,,0,0,0
1641864,0001641864-25-000005,33829M101,FIVE,FIVE BELOW INC,COM,,76842266,732110,SH,DFND,,0,0,0
