filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1641864,0001641864-26-000002,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,113117574,361398,SH,DFND,,0,0,0
1641864,0001641864-26-000002,02079K107,GOOG,ALPHABET INC C,CAP STK CL C,,200677297,639507,SH,DFND,,0,0,0
1641864,0001641864-26-000002,031100100,AME,AMETEK INC,COM,,201092522,979458,SH,DFND,,0,0,0
1641864,0001641864-26-000002,032654105,ADI,ANALOG DEVICES INC,COM,,47933786,176747,SH,DFND,,0,0,0
1641864,0001641864-26-000002,037833100,AAPL,APPLE INC,COM,,4490583,16518,SH,DFND,,0,0,0
1641864,0001641864-26-000002,040413205,ANET,ARISTA NETWORKS INC,COM,,54922273,419158,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,06417N103,OZK,BANK OZK LITTLE ROCK ARK,COM,,58171213,1264042,SH,DFND,,0,0,0
1641864,0001641864-26-000002,084670108,BRK/A,BERKSHIRE HATHAWAY INC DEL,CL A,,8302800,11,SH,DFND,,0,0,0
1641864,0001641864-26-000002,084670702,BRK/B,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,254332858,505984,SH,DFND,,0,0,0
1641864,0001641864-26-000002,M2029K104,,BIRKENSTOCK HLDG PLC,COM,,1120333,27392,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,09857L108,BKNG,BOOKING HOLDINGS INC.,COM,,114845052,21445,SH,DFND,,0,0,0
1641864,0001641864-26-000002,109194100,BFAM,BRIGHT HORIZONSFAMILY SOLUTION,COM,,41593874,410196,SH,DFND,,0,0,0
1641864,0001641864-26-000002,115236101,BRO,BROWN & BROWN,COM,,61569844,772520,SH,DFND,,0,0,0
1641864,0001641864-26-000002,12008R107,BLDR,BUILDERS FIRSTSOURCE INC,COM,,9258454,89984,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,14040H105,COF,CAPITAL ONE FC,COM,,2005287,8274,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,217204106,CPRT,COPART INC,COM,,1075999,27484,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,22160K105,COST,COSTCO WHSL CORP NEW,COM,,206962,240,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,254687106,DIS,DISNEY WALT CO,COM,,61938550,544419,SH,DFND,,0,0,0
1641864,0001641864-26-000002,26154D100,DFH,DREAM FINDERS HOMES,COM,,550654,32202,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,31488V107,FERG,FERGUSON ENTERPRISES INC,COM,,8097944,36374,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,33829M101,FIVE,FIVE BELOW INC,COM,,120126025,637747,SH,DFND,,0,0,0
1641864,0001641864-26-000002,339750101,FND,FLOOR & DECOR HLDGS INC,CL A,,14362490,235876,SH,DFND,,0,0,0
1641864,0001641864-26-000002,422806208,HEI/A,HEICO CORP NEW,CL A,,190466513,754532,SH,DFND,,0,0,0
1641864,0001641864-26-000002,45780R101,IBP,INSTALLED BLDG PRODS INC,COM,,134684626,519236,SH,DFND,,0,0,0
1641864,0001641864-26-000002,46120E602,ISRG,INTUITIVE SURGICAL INC,COM NEW,,229376,405,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,464288752,ITB,ISHARES TR,US HOME CONS ETF,,1126517,11698,SH,DFND,,0,0,0
1641864,0001641864-26-000002,46625H100,JPM,JPMORGAN CHASE & CO,COM,,16703240,51838,SH,DFND,,0,0,0
1641864,0001641864-26-000002,49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,COM,,67874807,334046,SH,DFND,,0,0,0
1641864,0001641864-26-000002,49714P108,KNSL,KINSALE CAPITAL GROUP IN,COM,,83802936,214264,SH,DFND,,0,0,0
1641864,0001641864-26-000002,537008104,LFUS,LITTELFUSE INC,COM,,20634478,81585,SH,DFND,,0,0,0
1641864,0001641864-26-000002,550021109,LULU,LULULEMON ATHLETICA INC,COM,,29973891,144237,SH,DFND,,0,0,0
1641864,0001641864-26-000002,55261F104,MTB,M & T BK CORP,COM,,1519159,7540,SH,DFND,,0,0,0
1641864,0001641864-26-000002,570535104,MKL,MARKEL CORP,COMMON STOCK,,94537308,43978,SH,DFND,,0,0,0
1641864,0001641864-26-000002,57636Q104,MA,MASTERCARD INCORPORATED,CL A,,16417938,28759,SH,DFND,,0,0,0
1641864,0001641864-26-000002,58506Q109,MEDP,MEDPACE HOLDINGS INC,COM,,147893678,263320,SH,DFND,,0,0,0
1641864,0001641864-26-000002,30303M102,META,META PLATFORMS INC,CL A,,206904550,313449,SH,DFND,,0,0,0
1641864,0001641864-26-000002,594918104,MSFT,MICROSOFT CORP,COM,,824088,1704,SH,DFND,,0,0,0
1641864,0001641864-26-000002,670100205,NVO,NOVO-NORDISK A S,ADR,,630912,12400,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,62944T105,NVR,NVR INC,COM,,102915570,14112,SH,DFND,,0,0,0
1641864,0001641864-26-000002,679580100,ODFL,OLD DOMINION FREIGHT LINE IN,COM,,823984,5255,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,743315103,PGR,PROGRESSIVE CORP,COM,,122247383,536832,SH,DFND,,0,0,0
1641864,0001641864-26-000002,761152107,RMD,RESMED INC,COM,,56697908,235388,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,808513105,SCHW,SCHWAB CHARLES CORP,COM,,158423391,1585661,SH,DFND,,0,0,0
1641864,0001641864-26-000002,82982L103,SITE,SITEONE LANDSCAPE SUPPLY INC,COM,,467474,3753,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,78463V107,GQ9,SPDR GOLD TR,GOLD SHS,,1536098,3876,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,78462F103,SPY,SPDR S&P 500 ETF,ETF,,1687070,2474,SH,SOLE,,0,0,0
1641864,0001641864-26-000002,874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,4836769,16069,SH,DFND,,0,0,0
1641864,0001641864-26-000002,87318A101,TWFG,TWFG INC,COM CL A,,9537571,331511,SH,DFND,,0,0,0
1641864,0001641864-26-000002,92826C839,V,VISA INC,COM CL A,,142859965,407345,SH,DFND,,0,0,0
1641864,0001641864-26-000002,98850P109,YUMC,YUM CHINA HLDGS INC,COM,,1720359,36036,SH,SOLE,,0,0,0
