filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
921669,0001539497-26-000679,025537101,AEP,American Electric Power Company,COM,,138983143,1205300,SH,DFND,1,0,1205300,0
921669,0001539497-26-000679,071705107,BLCO,Bausch Plus Lomb Corp.,COMMON SHARES,,59780000,3500000,SH,DFND,1,0,3500000,0
921669,0001539497-26-000679,12769G100,CZR,"Caesars Entertainment, Inc.",COM,,57074150,2440109,SH,DFND,1,0,2440109,0
921669,0001539497-26-000679,155923105,CTRI,"Centuri Holdings, Inc.",COM SHS,,361985111,14336044,SH,DFND,1,0,14336044,0
921669,0001539497-26-000679,12662P108,FL9,CVR Energy Inc,COM,,1718995886,67570593,SH,DFND,7,0,67570593,0
921669,0001539497-26-000679,12662P108,FL9,CVR Energy Inc,COM,,72450016,2847878,SH,DFND,9,0,2847878,0
921669,0001539497-26-000679,126633205,UAN,"CVR Partners, LP",COM,,398930000,3892000,SH,DFND,8,0,3892000,0
921669,0001539497-26-000679,126633205,UAN,"CVR Partners, LP",COM,,27908085,272274,SH,DFND,9,0,272274,0
921669,0001539497-26-000679,278768106,ECHO,EchoStar Corporation,CL A,,364638715,3354542,SH,DFND,1,0,3354542,0
921669,0001539497-26-000679,451100101,IEP,Icahn Enterprises LP,DEPOSITARY UNIT,,2078524989,275301323,SH,DFND,2,0,275301323,0
921669,0001539497-26-000679,451100101,IEP,Icahn Enterprises LP,DEPOSITARY UNIT,,458186782,60686991,SH,DFND,3,0,60686991,0
921669,0001539497-26-000679,451100101,IEP,Icahn Enterprises LP,DEPOSITARY UNIT,,886243062,117383187,SH,DFND,6,0,117383187,0
921669,0001539497-26-000679,451100101,IEP,Icahn Enterprises LP,DEPOSITARY UNIT,,570179949,75520523,SH,DFND,4,0,75520523,0
921669,0001539497-26-000679,451100101,IEP,Icahn Enterprises LP,DEPOSITARY UNIT,,154839288,20508515,SH,DFND,5,0,20508515,0
921669,0001539497-26-000679,459506101,IFF,International Flavors and Fragrances Inc.,COM,,288092250,4275000,SH,DFND,1,0,4275000,0
921669,0001539497-26-000679,610236101,MNRO,"Monro, Inc.",COM,,101774603,5078573,SH,DFND,1,0,5078573,0
921669,0001539497-26-000679,477143101,JBLU,JetBlue Airways Corp.,COM,,152978894,33621735,SH,DFND,1,0,33621735,0
921669,0001539497-26-000679,80007P869,SA2D,"SandRidge Energy, Inc.",COM NEW,,70873874,4911564,SH,DFND,1,0,4911564,0
921669,0001539497-26-000679,844895102,SWX,Southwest Gas Holdings Inc.,COM,,482728972,6032604,SH,DFND,1,0,6032604,0
