filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
898382,0000945621-26-000719,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,21567000,75000,SH,SOLE,,75000,0,0
898382,0000945621-26-000719,023135106,AMZN,AMAZON.COM INC,COM,,35301765,169500,SH,SOLE,,169500,0,0
898382,0000945621-26-000719,H2627K103,,AMRIZE LTD,SHS,,49297600,880000,SH,SOLE,,880000,0,0
898382,0000945621-26-000719,03769M106,APO,APOLLO GLOBAL MANAGEMENT INC,COM,,148968540,1337000,SH,SOLE,,1337000,0,0
898382,0000945621-26-000719,038923108,ABR,ARBOR REALTY TRUST INC,COM,,12027600,1560000,SH,SOLE,,1560000,0,0
898382,0000945621-26-000719,044186104,ASH,ASHLAND INC,COM,,94537000,1700000,SH,SOLE,,1700000,0,0
898382,0000945621-26-000719,642045108,AESI,ATLAS ENERGY SOLUTIONS INC,COM,,53571256,4083175,SH,SOLE,,4083175,0,0
898382,0000945621-26-000719,14040H105,COF,CAPITAL ONE FINANCIAL CORP,COM,,67499100,370000,SH,SOLE,,370000,0,0
898382,0000945621-26-000719,25253X207,DMAC,DIAMEDICA THERAPEUTICS INC,COM,,13675400,2020000,SH,SOLE,,2020000,0,0
898382,0000945621-26-000719,036752103,ELV,ELEVANCE HEALTH INC,COM,,66717725,227900,SH,SOLE,,227900,0,0
898382,0000945621-26-000719,29273V100,ET,ENERGY TRANSFER LP,COM UT LTD PTN,,257077930,13320100,SH,SOLE,,13320100,0,0
898382,0000945621-26-000719,293792107,EPD,ENTERPRISE PRODUCTS PARTNERS,COM,,51982889,1373755,SH,SOLE,,1373755,0,0
898382,0000945621-26-000719,G3398L118,,FIDELIS INSURANCE HOLDINGS L,COM,,152580890,7984348,SH,SOLE,,7984348,0,0
898382,0000945621-26-000719,31738L206,FOA,FINANCE OF AMERICA COS INC,CL A,,21348729,1286068,SH,SOLE,,1286068,0,0
898382,0000945621-26-000719,35473P827,FLCA,FRANKLIN TEMPLETON ETF TR,FTSE CANADA,,281405,5750,SH,SOLE,,5750,0,0
898382,0000945621-26-000719,36266G107,GEHC,GE HEALTHCARE TECHNOLOGY,COMMON STOCK,,47690600,670000,SH,SOLE,,670000,0,0
898382,0000945621-26-000719,G4627B103,,HORIZON SPACE ACQUISITION II,ORD SHS,,242,1100,SH,SOLE,,1100,0,0
898382,0000945621-26-000719,46434V738,IEUR,ISHARES TR,CORE MSCI EURO,,2697525,38388,SH,SOLE,,38388,0,0
898382,0000945621-26-000719,464286509,EWC,ISHARES INC,MSCI CDA ETF,,686573,12531,SH,SOLE,,12531,0,0
898382,0000945621-26-000719,464287465,EFA,ISHARES TR,MSCI EAFE ETF,,5580410,57453,SH,SOLE,,57453,0,0
898382,0000945621-26-000719,46434G822,EWJ,ISHARES INC,MSCI JAPAN ETF,,1715399,20315,SH,SOLE,,20315,0,0
898382,0000945621-26-000719,464286665,EPP,ISHARES INC,MSCI PAC JP ETF,,404395,7610,SH,SOLE,,7610,0,0
898382,0000945621-26-000719,48242W106,K6B,KBR INC,COM,,78327500,2125000,SH,SOLE,,2125000,0,0
898382,0000945621-26-000719,536797103,LAD,LITHIA MOTORS INC,COM,,84904800,340000,SH,SOLE,,340000,0,0
898382,0000945621-26-000719,G5784H106,,MANCHESTER UNITED PLC,ORD CL A,,49317518,2932076,SH,SOLE,,2932076,0,0
898382,0000945621-26-000719,60471A101,MIR,MIRION TECHNOLOGIES INC,COM CL A,,155848168,8383441,SH,SOLE,,8383441,0,0
898382,0000945621-26-000719,620076307,MSI,MOTOROLA SOLUTIONS INC,COM,,58585950,135000,SH,SOLE,,135000,0,0
898382,0000945621-26-000719,553368101,MP,MP MATERIALS CORP,COM CL A,,144780000,3000000,SH,SOLE,,3000000,0,0
898382,0000945621-26-000719,68268W103,OMF,ONEMAIN HOLDINGS INC,COM,,107247450,2005000,SH,SOLE,,2005000,0,0
898382,0000945621-26-000719,77311W101,RKT,ROCKET COS INC,COM CL A,,299486550,21016600,SH,SOLE,,21016600,0,0
898382,0000945621-26-000719,81141R100,SE,SEA LTD,SPONSORD ADS,,27000863,326058,SH,SOLE,,326058,0,0
898382,0000945621-26-000719,86765K109,SUN,SUNOCO LP,COM UT REP LP,,105251400,1620000,SH,SOLE,,1620000,0,0
898382,0000945621-26-000719,8676EP108,STKL,SUNOPTA INC,COM,,60264000,9300000,SH,SOLE,,9300000,0,0
898382,0000945621-26-000719,125523100,CI,THE CIGNA GROUP,COM,,86693750,325000,SH,SOLE,,325000,0,0
898382,0000945621-26-000719,36472T109,TDAY,USA TODAY CO INC,COM,,44217325,6271961,SH,SOLE,,6271961,0,0
898382,0000945621-26-000719,922042874,VGK,VANGUARD INTL EQUITY INDEX F,FTSE EUROPE ETF,,2035444,24693,SH,SOLE,,24693,0,0
898382,0000945621-26-000719,92206C706,VGIT,VANGUARD SCOTTSDALE FDS,INTER TERM TREAS,,1490417,25028,SH,SOLE,,25028,0,0
898382,0000945621-26-000719,922908363,VOO,VANGUARD INDEX FDS,S&P 500 ETF SHS,,26048997,43593,SH,SOLE,,43593,0,0
898382,0000945621-26-000719,922907746,VTEB,VANGUARD MUN BD FDS,TAX EXEMPT BD,,642384,12876,SH,SOLE,,12876,0,0
898382,0000945621-26-000719,92537N108,VRT,VERTIV HOLDINGS CO,COM CL A,,540698768,2157789,SH,SOLE,,2157789,0,0
898382,0000945621-26-000719,971378104,WSC,WILLSCOT HOLDINGS CORP,COM CL A,,69978438,4031016,SH,SOLE,,4031016,0,0
