filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
2045724,0000935836-26-000418,038169207,APLD,APPLIED DIGITAL CORP,COM NEW,,469022807,15384616,SH,SOLE,,15384616,0,0
2045724,0000935836-26-000418,05614L209,BW,BABCOCK & WILCOX ENTERPRISES,COM,,28587059,2027451,SH,SOLE,,2027451,0,0
2045724,0000935836-26-000418,G11448100,,BITDEER TECHNOLOGIES GROUP,CL A ORD SHS,,54584072,3439450,SH,SOLE,,3439450,0,0
2045724,0000935836-26-000418,093712107,BE,BLOOM ENERGY CORP,COM CL A,Call,44133660,145800,SH,SOLE,,0,0,145800
2045724,0000935836-26-000418,093712107,BE,BLOOM ENERGY CORP,COM CL A,,1898778982,6272808,SH,SOLE,,6272808,0,0
2045724,0000935836-26-000418,15675D103,CBRS,CEREBRAS SYSTEMS INC,COM CL A,,2210000,10000,SH,SOLE,,10000,0,0
2045724,0000935836-26-000418,18452B209,CLSK,CLEANSPARK INC,COM NEW,,178617822,12276139,SH,SOLE,,12276139,0,0
2045724,0000935836-26-000418,21874A106,CORZ,CORE SCIENTIFIC INC NEW,COM,,665556824,26008473,SH,SOLE,,26008473,0,0
2045724,0000935836-26-000418,21873S108,CRWV,COREWEAVE INC,COM CL A,,744515203,7479558,SH,SOLE,,7479558,0,0
2045724,0000935836-26-000418,433921103,HIVE,HIVE DIGITAL TECHNOLOGIES LT,COM NEW,,33246763,9133726,SH,SOLE,,9133726,0,0
2045724,0000935836-26-000418,Q4982L109,IREN,IREN LIMITED,ORDINARY SHARES,,433250547,9474099,SH,SOLE,,9474099,0,0
2045724,0000935836-26-000418,456788108,INFY,INFOSYS LTD,SPONSORED ADR,Put,5245000,500000,SH,SOLE,,0,0,500000
2045724,0000935836-26-000418,486917107,KEEL,KEEL INFRASTRUCTURE CORP,SHSCOM,,151830996,26451393,SH,SOLE,,26451393,0,0
2045724,0000935836-26-000418,595112103,MU,MICRON TECHNOLOGY INC,COM,,5573819392,4828786,SH,SOLE,,4828786,0,0
2045724,0000935836-26-000418,N97284108,NBIS,NEBIUS GROUP N.V.,CLASS ASHS,,1232894684,4464260,SH,SOLE,,4464260,0,0
2045724,0000935836-26-000418,74347M108,PUMP,PROPETRO HLDG CORP,COM,,28111878,1960382,SH,SOLE,,1960382,0,0
2045724,0000935836-26-000418,767292105,RIOT,RIOT PLATFORMS INC,COM,,468198000,17100000,SH,SOLE,,17100000,0,0
2045724,0000935836-26-000418,80004C200,SNDK,SANDISK CORP,COM,,5673738513,2495344,SH,SOLE,,2495344,0,0
2045724,0000935836-26-000418,778920306,SHAZ,SHARONAI HOLDINGS INC,COM CL A,,456836112,5396127,SH,SOLE,,5396127,0,0
2045724,0000935836-26-000418,83418M103,SEI,SOLARIS ENERGY INFRAS INC,COM CL A,,90889306,1129621,SH,SOLE,,1129621,0,0
2045724,0000935836-26-000418,861012102,STM,STMICROELECTRONICS,NY REGISTRY,,584344203,7802700,SH,SOLE,,7802700,0,0
2045724,0000935836-26-000418,35834F104,TE,T1 ENERGY INC,COM NEW,,46452000,4900000,SH,SOLE,,4900000,0,0
2045724,0000935836-26-000418,874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,,1265099645,2649035,SH,SOLE,,2649035,0,0
2045724,0000935836-26-000418,874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,Call,23878500,50000,SH,SOLE,,0,0,50000
2045724,0000935836-26-000418,928298108,VSH,VISHAY INTERTECHNOLOGY INC,COM,,20167500,375000,SH,SOLE,,375000,0,0
2045724,0000935836-26-000418,G96115103,,WHITEFIBER INC,SHS,,68282760,1757600,SH,SOLE,,1757600,0,0
