filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
2045724,0002045724-25-000006,038169207,APLD,APPLIED DIGITAL CORP,COM NEW,,66379426,6591800,SH,SOLE,,6591800,0,0
2045724,0002045724-25-000006,11135F101,AVGO,BROADCOM INC,COM,,328466194,1191606,SH,SOLE,,1191606,0,0
2045724,0002045724-25-000006,21037T109,CEG,CONSTELLATION ENERGY CORP,COM,,103024992,319200,SH,SOLE,,319200,0,0
2045724,0002045724-25-000006,21874A106,CORZ,CORE SCIENTIFIC INC NEW,COM,,136458229,7994038,SH,SOLE,,7994038,0,0
2045724,0002045724-25-000006,26884L109,EQT,EQT CORP,COM,,125116520,2145345,SH,SOLE,,2145345,0,0
2045724,0002045724-25-000006,458140100,INTC,INTEL CORP,COM,Call,453317760,20237400,SH,SOLE,,0,0,20237400
2045724,0002045724-25-000006,Q4982L109,,IREN LIMITED,ORDINARY SHARES,,93253595,6400384,SH,SOLE,,6400384,0,0
2045724,0002045724-25-000006,92189F676,SMH,VANECK ETF TRUST,SEMICONDUCTR ETF,Put,570058608,2044100,SH,SOLE,,0,0,2044100
2045724,0002045724-25-000006,92840M102,VST,VISTRA CORP,COM,,246948438,1274178,SH,SOLE,,1274178,0,0
