filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1541617,0001541617-25-000002,04626A103,ALAB,ASTERA LABS INC,COM,,77407754,584430,SH,SOLE,,584430,0,0
1541617,0001541617-25-000002,023135106,AMZN,AMAZON COM INC,COM,,191138053,871225,SH,SOLE,,871225,0,0
1541617,0001541617-25-000002,565394103,CART,MAPLEBEAR INC,COM,,105108138,2537618,SH,SOLE,,2537618,0,0
1541617,0001541617-25-000002,20717M103,8QR,CONFLUENT INC,CLASS A COM,,328428505,11746370,SH,SOLE,,11746370,0,0
1541617,0001541617-25-000002,22266T109,CPNG,COUPANG INC,CL A,,131569862,5985890,SH,SOLE,,5985890,0,0
1541617,0001541617-25-000002,79466L302,CRM,SALESFORCE INC,COM,,90845819,271725,SH,SOLE,,271725,0,0
1541617,0001541617-25-000002,26603R106,DUOL,DUOLINGO INC,CL A COM,,9848486,30375,SH,SOLE,,30375,0,0
1541617,0001541617-25-000002,G3643J108,,FLUTTER ENTMT PLC,SHS,,98292412,380315,SH,SOLE,,380315,0,0
1541617,0001541617-25-000002,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,164180837,867305,SH,SOLE,,867305,0,0
1541617,0001541617-25-000002,G0370L116,,GRAB HOLDINGS LIMITED,W EXP 12/1/202,,1427065,3502000,SH,SOLE,,3502000,0,0
1541617,0001541617-25-000002,79589L106,IOT,SAMSARA INC,COM CL A,,63706486,1458148,SH,SOLE,,1458148,0,0
1541617,0001541617-25-000002,58733R102,MLB1,MERCADOLIBRE INC,COM,,61649452,36255,SH,SOLE,,36255,0,0
1541617,0001541617-25-000002,30303M102,META,META PLATFORMS INC,CL A,,1078618325,1842186,SH,SOLE,,1842186,0,0
1541617,0001541617-25-000002,594918104,MSFT,MICROSOFT CORP,COM,,418751820,993480,SH,SOLE,,993480,0,0
1541617,0001541617-25-000002,595112103,MU,MICRON TECHNOLOGY INC,COM,,51724315,614595,SH,SOLE,,614595,0,0
1541617,0001541617-25-000002,67066G104,NVDA,NVIDIA CORPORATION,COM,,1053608319,7845769,SH,SOLE,,7845769,0,0
1541617,0001541617-25-000002,781154109,RBRK,RUBRIK INC.,CL A,,107327525,1642098,SH,SOLE,,1642098,0,0
1541617,0001541617-25-000002,833445109,SNOW,SNOWFLAKE INC,CL A,,768700848,4978310,SH,SOLE,,4978310,0,0
1541617,0001541617-25-000002,88160R101,TSLA,TESLA INC,COM,,143415700,355130,SH,SOLE,,355130,0,0
1541617,0001541617-25-000002,874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,99610006,504380,SH,SOLE,,504380,0,0
1541617,0001541617-25-000002,81764X103,TTAN,SERVICETITAN INC,SHS CL A,,4114800,40000,SH,SOLE,,40000,0,0
1541617,0001541617-25-000002,90138F102,TWLO,TWILIO INC,CL A,,63001453,582915,SH,SOLE,,582915,0,0
1541617,0001541617-25-000002,90353T100,UBER,UBER TECHNOLOGIES INC,COM,,337115933,5588792,SH,SOLE,,5588792,0,0
1541617,0001541617-25-000002,98954M200,Z,ZILLOW GROUP INC,CL C CAP STK,,96319648,1300738,SH,SOLE,,1300738,0,0
