filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1541617,0001541617-26-000008,038222105,AMAT,APPLIED MATLS INC,COM,,189389850,261950,SH,SOLE,,169930,0,92020
1541617,0001541617-26-000008,023135106,AMZN,AMAZON COM INC,COM,,578058158,2425351,SH,SOLE,,1868378,0,556973
1541617,0001541617-26-000008,042068205,ARM,ARM HOLDINGS PLC,SPONSORED ADS,,582194012,1641972,SH,SOLE,,1565269,0,76703
1541617,0001541617-26-000008,15675D103,CBRS,CEREBRAS SYSTEMS INC,COM CL A,,1596733177,7225037,SH,SOLE,,7225037,0,0
1541617,0001541617-26-000008,21873S108,CRWV,COREWEAVE INC,COM CL A,,604575601,6073695,SH,SOLE,,4183070,0,1890625
1541617,0001541617-26-000008,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,62604076,175180,SH,SOLE,,123890,0,51290
1541617,0001541617-26-000008,G4124C117,,GRAB HOLDINGS LIMITED,W EXP 12/1/202,,150586,3502000,SH,SOLE,,3502000,0,0
1541617,0001541617-26-000008,770700102,HOOD,ROBINHOOD MKTS INC,COM CL A,,90221013,899691,SH,SOLE,,899691,0,0
1541617,0001541617-26-000008,482480100,KLAC,KLA CORP,COM NEW,,174457773,578230,SH,SOLE,,375110,0,203120
1541617,0001541617-26-000008,512807306,LRCX,LAM RESEARCH CORP,COM NEW,,170766686,394080,SH,SOLE,,255650,0,138430
1541617,0001541617-26-000008,30303M102,META,META PLATFORMS INC,CL A,,763252318,1354990,SH,SOLE,,1324895,0,30095
1541617,0001541617-26-000008,594918104,MSFT,MICROSOFT CORP,COM,,473019948,1268082,SH,SOLE,,1183632,0,84450
1541617,0001541617-26-000008,595112103,MU,MICRON TECHNOLOGY INC,COM,,241846841,209520,SH,SOLE,,174560,0,34960
1541617,0001541617-26-000008,747525103,QCOM,QUALCOMM INC,COM,,347865327,1882490,SH,SOLE,,1215810,0,666680
1541617,0001541617-26-000008,67066G104,NVDA,NVIDIA CORPORATION,COM,,1883565023,9413589,SH,SOLE,,7953486,0,1460103
1541617,0001541617-26-000008,833445109,SNOW,SNOWFLAKE INC,COM SHS,,490230625,1926250,SH,SOLE,,1926250,0,0
1541617,0001541617-26-000008,871607107,SNPS,SYNOPSYS INC,COM,,62602803,140343,SH,SOLE,,96178,0,44165
1541617,0001541617-26-000008,84615Q103,SPCX,SPACE EXPLORATION TECHN CORP,CLASS A COM STK,,303530227,1776485,SH,SOLE,,1776485,0,0
1541617,0001541617-26-000008,874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,682617068,1429355,SH,SOLE,,1048355,0,381000
1541617,0001541617-26-000008,90353T100,UBER,UBER TECHNOLOGIES INC,COM,,531995271,7372440,SH,SOLE,,5725090,0,1647350
