filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1569205,0001520023-24-000030,02079K305,GOOGL,ALPHABET CL A ORD,CAP STK CL A,,1247592527,6849259,SH,SOLE,,6849259,0,0
1569205,0001520023-24-000030,037833100,AAPL,Apple,COM,,328270015,1558589,SH,SOLE,,1558589,0,0
1569205,0001520023-24-000030,053015103,ADP,AUTOMATIC DATA PROCESSING,COM,,1333265293,5585761,SH,SOLE,,5585761,0,0
1569205,0001520023-24-000030,115637209,BF/B,BROWN FORMAN CORP CLASS B,CL B,,481082656,11138751,SH,SOLE,,11138751,0,0
1569205,0001520023-24-000030,169905106,CHH,CHOICE HOTELS INTERNATIONAL ORD,COM,,87333148,733892,SH,SOLE,,733892,0,0
1569205,0001520023-24-000030,171340102,CHD,CHURCH AND DWIGHT ORD,COM,,716881467,6914366,SH,SOLE,,6914366,0,0
1569205,0001520023-24-000030,189054109,CLX,CLOROX COMPANY,COM,,77816013,570206,SH,SOLE,,570206,0,0
1569205,0001520023-24-000030,192422103,CGNX,COGNEX CORP,COM,,89137466,1906276,SH,SOLE,,1906276,0,0
1569205,0001520023-24-000030,294429105,EFX,EQUIFAX INC,COM,,111140512,458387,SH,SOLE,,458387,0,0
1569205,0001520023-24-000030,30214U102,EXPO,EXPONENT INC,COM,,96841482,1018098,SH,SOLE,,1018098,0,0
1569205,0001520023-24-000030,34959E109,FTNT,FORTINET ORD,COM,,619916969,10285664,SH,SOLE,,10285664,0,0
1569205,0001520023-24-000030,384109104,GGG,GRACO ORD,COM,,90350738,1139641,SH,SOLE,,1139641,0,0
1569205,0001520023-24-000030,437076102,HD,HOME DEPOT ORD,COM,,50327888,146200,SH,SOLE,,146200,0,0
1569205,0001520023-24-000030,45167R104,IEX,IDEX ORD,COM,,72935201,362501,SH,SOLE,,362501,0,0
1569205,0001520023-24-000030,45168D104,IDXX,IDEXX LABORATORIES INC,COM,,1297507142,2663192,SH,SOLE,,2663192,0,0
1569205,0001520023-24-000030,571903202,MAR,MARRIOTT INTERNATIONAL  CL A,CL A,,1031030824,4264511,SH,SOLE,,4264511,0,0
1569205,0001520023-24-000030,57636Q104,MA,MASTERCARD CL A ORD,CL A,,28357765,64280,SH,SOLE,,64280,0,0
1569205,0001520023-24-000030,579780206,MKC,MCCORMICK & CO NON VTG SHRS,COM NON VTG,,712840377,10048497,SH,SOLE,,0,0,10048497
1569205,0001520023-24-000030,580135101,MCD,MCDONALD S ORD,COM,,23794666,93371,SH,SOLE,,93371,0,0
1569205,0001520023-24-000030,30303M102,META,META PLATFORMS INC-CLASS A,CL A,,2456239156,4871364,SH,SOLE,,4871364,0,0
1569205,0001520023-24-000030,592688105,MTD,METTLER TOLEDO ORD,COM,,826779304,591575,SH,SOLE,,591575,0,0
1569205,0001520023-24-000030,594918104,MSFT,MICROSOFT CORP,COM,,3191497874,7140615,SH,SOLE,,7140615,0,0
1569205,0001520023-24-000030,55354G100,MSCI,MSCI INC,COM,,80268703,166619,SH,SOLE,,166619,0,0
1569205,0001520023-24-000030,654106103,NKE,NIKE INC CL B,CL B,,474792787,6299493,SH,SOLE,,6299493,0,0
1569205,0001520023-24-000030,M7518J104,,ODDITY TECH LTD,SHS CL A,,63411103,1615158,SH,SOLE,,1615158,0,0
1569205,0001520023-24-000030,68902V107,OTIS,OTIS WORLDWIDE ORD,COM,,590870640,6138278,SH,SOLE,,6138278,0,0
1569205,0001520023-24-000030,70432V102,PAYC,PAYCOM SOFTWARE INC,COM,,46146277,322611,SH,SOLE,,322611,0,0
1569205,0001520023-24-000030,713448108,PEP,PEPSICO INC,COM,,950176079,5761087,SH,SOLE,,5761087,0,0
1569205,0001520023-24-000030,718172109,PM,PHILIP MORRIS INTERNATIONAL,COM,,1466695512,14474445,SH,SOLE,,14474445,0,0
1569205,0001520023-24-000030,742718109,PG,PROCTER & GAMBLE ORD,COM,,766419193,4647218,SH,SOLE,,4647218,0,0
1569205,0001520023-24-000030,74758T303,QLYS,QUALYS INC,COM,,78146083,548009,SH,SOLE,,548009,0,0
1569205,0001520023-24-000030,775711104,ROL,ROLLINS ORD,COM,,77942659,1597513,SH,SOLE,,1597513,0,0
1569205,0001520023-24-000030,78573M104,SABR,SABRE CORP,COM,,57402584,21499095,SH,SOLE,,21499095,0,0
1569205,0001520023-24-000030,863667101,SYK,STRYKER CORP,COM,,1822468826,5356264,SH,SOLE,,5356264,0,0
