filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1569205,0001520023-25-000002,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,1296379025,6848278,SH,SOLE,,6848278,0,0
1569205,0001520023-25-000002,053015103,ADP,AUTOMATIC DATA PROCESSING IN,COM,,1467663914,5013712,SH,SOLE,,5013712,0,0
1569205,0001520023-25-000002,115637209,BF/B,BROWN FORMAN CORP,CL B,,366046720,9637881,SH,SOLE,,9637881,0,0
1569205,0001520023-25-000002,169905106,CHH,CHOICE HOTELS INTL INC,COM,,104197986,733892,SH,SOLE,,733892,0,0
1569205,0001520023-25-000002,171340102,CHD,CHURCH & DWIGHT CO INC,COM,,718009140,6857121,SH,SOLE,,6857121,0,0
1569205,0001520023-25-000002,189054109,CLX,CLOROX CO DEL,COM,,99638048,613497,SH,SOLE,,613497,0,0
1569205,0001520023-25-000002,26622P107,DOCS,DOXIMITY INC,CL A,,37933702,710502,SH,SOLE,,710502,0,0
1569205,0001520023-25-000002,294429105,EFX,EQUIFAX INC,COM,,92594141,363328,SH,SOLE,,363328,0,0
1569205,0001520023-25-000002,30214U102,EXPO,EXPONENT INC,COM,,74530101,836477,SH,SOLE,,836477,0,0
1569205,0001520023-25-000002,34959E109,FTNT,FORTINET INC,COM,,805954365,8530423,SH,SOLE,,8530423,0,0
1569205,0001520023-25-000002,384109104,GGG,GRACO INC,COM,,96060340,1139641,SH,SOLE,,1139641,0,0
1569205,0001520023-25-000002,437076102,HD,HOME DEPOT INC,COM,,56652115,145639,SH,SOLE,,145639,0,0
1569205,0001520023-25-000002,45167R104,IEX,IDEX CORP,COM,,75867834,362501,SH,SOLE,,362501,0,0
1569205,0001520023-25-000002,45168D104,IDXX,IDEXX LABS INC,COM,,1100930771,2662855,SH,SOLE,,2662855,0,0
1569205,0001520023-25-000002,571903202,MAR,MARRIOTT INTL INC NEW,CL A,,1186984540,4255340,SH,SOLE,,4255340,0,0
1569205,0001520023-25-000002,57636Q104,MA,MASTERCARD INCORPORATED,CL A,,33717857,64033,SH,SOLE,,64033,0,0
1569205,0001520023-25-000002,58506Q109,MEDP,MEDPACE HLDGS INC,COM,,42371618,127537,SH,SOLE,,127537,0,0
1569205,0001520023-25-000002,30303M102,META,META PLATFORMS INC,CL A,,2670717210,4561352,SH,SOLE,,4561352,0,0
1569205,0001520023-25-000002,592688105,MTD,METTLER TOLEDO INTERNATIONAL,COM,,723751654,591455,SH,SOLE,,591455,0,0
1569205,0001520023-25-000002,594918104,MSFT,MICROSOFT CORP,COM,,2607834410,6187033,SH,SOLE,,6187033,0,0
1569205,0001520023-25-000002,55354G100,MSCI,MSCI INC,COM,,99973066,166619,SH,SOLE,,166619,0,0
1569205,0001520023-25-000002,654106103,NKE,NIKE INC,CL B,,464283046,6135629,SH,SOLE,,6135629,0,0
1569205,0001520023-25-000002,M7518J104,,ODDITY TECH LTD,SHS CL A,,67868939,1615158,SH,SOLE,,1615158,0,0
1569205,0001520023-25-000002,68902V107,OTIS,OTIS WORLDWIDE CORP,COM,,552583218,5966777,SH,SOLE,,5966777,0,0
1569205,0001520023-25-000002,70432V102,PAYC,PAYCOM SOFTWARE INC,COM,,66125577,322611,SH,SOLE,,322611,0,0
1569205,0001520023-25-000002,713448108,PEP,PEPSICO INC,COM,,861218725,5663677,SH,SOLE,,5663677,0,0
1569205,0001520023-25-000002,718172109,4I1,PHILIP MORRIS INTL INC,COM,,1353356811,11245175,SH,SOLE,,11245175,0,0
1569205,0001520023-25-000002,742718109,PG,PROCTER AND GAMBLE CO,COM,,775611936,4626376,SH,SOLE,,4626376,0,0
1569205,0001520023-25-000002,74758T303,QLYS,QUALYS INC,COM,,76841822,548009,SH,SOLE,,548009,0,0
1569205,0001520023-25-000002,775711104,ROL,ROLLINS INC,COM,,74044728,1597513,SH,SOLE,,1597513,0,0
1569205,0001520023-25-000002,78573M104,SABR,SABRE CORP,COM,,78471697,21499095,SH,SOLE,,21499095,0,0
1569205,0001520023-25-000002,863667101,SYK,STRYKER CORPORATION,COM,,1920498419,5333977,SH,SOLE,,5333977,0,0
1569205,0001520023-25-000002,882508104,TXN,TEXAS INSTRS INC,COM,,318885131,1700630,SH,SOLE,,1700630,0,0
1569205,0001520023-25-000002,92343E102,VRSN,VERISIGN INC,COM,,129246520,624500,SH,SOLE,,624500,0,0
1569205,0001520023-25-000002,92345Y106,VRSK,VERISK ANALYTICS INC,COM,,115042980,417685,SH,SOLE,,417685,0,0
1569205,0001520023-25-000002,92826C839,V,VISA INC,COM CL A,,1460916075,4622567,SH,SOLE,,4622567,0,0
1569205,0001520023-25-000002,941848103,WAT,WATERS CORP,COM,,1348334972,3634522,SH,SOLE,,3634522,0,0
1569205,0001520023-25-000002,98978V103,ZTS,ZOETIS INC,CL A,,37038714,227329,SH,SOLE,,227329,0,0
1868537,0001868537-25-000008,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,380347050,2009229,SH,SOLE,,1985210,0,24019
1868537,0001868537-25-000008,053015103,ADP,AUTOMATIC DATA PROCESSING IN,COM,,503517847,1720076,SH,SOLE,,1687395,0,32681
