filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1056831,0000919574-25-007000,037833100,AAPL,APPLE INC,COM,,611112,2400,SH,SOLE,,0,0,2400
1056831,0000919574-25-007000,06417N103,OZK,BANK OZK,COM,,46679949,915652,SH,SOLE,1,752000,0,163652
1056831,0000919574-25-007000,084670108,BRK/A,BERKSHIRE HATHAWAY INC DEL,CL A,,754200,1,SH,SOLE,,0,0,1
1056831,0000919574-25-007000,084670702,BRK/B,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,24351217,48437,SH,SOLE,,0,0,48437
1056831,0000919574-25-007000,218937100,CNR,CORE NATURAL RESOURCES INC,COM SHS,,417400,5000,SH,SOLE,1,5000,0,0
1056831,0000919574-25-007000,25278X109,FANG,DIAMONDBACK ENERGY INC,COM,,572400,4000,SH,SOLE,1,4000,0,0
1056831,0000919574-25-007000,29273V100,ET,ENERGY TRANSFER L P,COM UT LTD PTN,,2858856,166600,SH,SOLE,1,166600,0,0
1056831,0000919574-25-007000,293792107,EPD,ENTERPRISE PRODS PARTNERS L,COM,,170434008,5450400,SH,SOLE,1,4991100,0,459300
1056831,0000919574-25-007000,26875P101,EOG,EOG RES INC,COM,,224240,2000,SH,SOLE,1,2000,0,0
1056831,0000919574-25-007000,674599105,OXY,OCCIDENTAL PETE CORP,COM,,3264975,69100,SH,SOLE,1,42100,0,27000
1056831,0000919574-25-007000,790148100,JOE,ST JOE CO,COM,,968737599,19578367,SH,SOLE,1,18234591,0,1343776
1056831,0000919574-25-007000,084423102,WRB,WR BERKLEY CORP,COM,,20032299,261450,SH,SOLE,1,187650,0,73800
