filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1056831,0000919574-26-003485,037833100,AAPL,APPLE INC,COM,,609096,2400,SH,SOLE,,0,0,2400
1056831,0000919574-26-003485,06417N103,OZK,BANK OZK,COM,,42276263,921252,SH,SOLE,1,764600,0,156652
1056831,0000919574-26-003485,084670108,BRK/A,BERKSHIRE HATHAWAY INC DEL,CL A,,1436280,2,SH,SOLE,1,1,0,1
1056831,0000919574-26-003485,084670702,BRK/B,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,24176598,50452,SH,SOLE,1,3200,0,47252
1056831,0000919574-26-003485,293792107,EPD,ENTERPRISE PRODS PARTNERS L,COM,,206447472,5455800,SH,SOLE,1,4991100,0,464700
1056831,0000919574-26-003485,436893200,HOMB,HOME BANCSHARES INC,COM,,325853,12100,SH,SOLE,1,12100,0,0
1056831,0000919574-26-003485,500754106,KHC,KRAFT HEINZ CO,COM,,2368197,105300,SH,SOLE,1,96800,0,8500
1056831,0000919574-26-003485,743315103,PGR,PROGRESSIVE CORP,COM,,13163136,66400,SH,SOLE,1,53300,0,13100
1056831,0000919574-26-003485,790148100,JOE,ST JOE CO,COM,,1206398488,19210167,SH,SOLE,1,17983591,0,1226576
1056831,0000919574-26-003485,084423102,WRB,WR BERKLEY CORP,COM,,16990878,256350,SH,SOLE,1,187650,0,68700
