filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1777813,0001768757-25-000003,00091G104,ACVA,ACV AUCTIONS INC,COM CL A,,108494251,5022882,SH,SOLE,,5022882,0,0
1777813,0001768757-25-000003,00724F101,ADBE,ADOBE INC,COM,,138319048,311053,SH,SOLE,,311053,0,0
1777813,0001768757-25-000003,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,232169251,1922090,SH,SOLE,,1922090,0,0
1777813,0001768757-25-000003,00827B106,AFRM,AFFIRM HLDGS INC,COM CL A,,8782145,144206,SH,SOLE,,144206,0,0
1777813,0001768757-25-000003,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,83977455,443621,SH,SOLE,,443621,0,0
1777813,0001768757-25-000003,023135106,AMZN,AMAZON COM INC,COM,,149346890,680737,SH,SOLE,,680737,0,0
1777813,0001768757-25-000003,N07059210,,ASML HOLDING N V,N Y REGISTRY SHS,,203513239,293636,SH,SOLE,,293636,0,0
1777813,0001768757-25-000003,04626A103,ALAB,ASTERA LABS INC,COM,,243264293,1836650,SH,SOLE,,1836650,0,0
1777813,0001768757-25-000003,070830104,BBWI,BATH & BODY WORKS INC,COM,,13509251,348446,SH,SOLE,,348446,0,0
1777813,0001768757-25-000003,852234103,XYZ,BLOCK INC,CL A,,61890398,728208,SH,SOLE,,728208,0,0
1777813,0001768757-25-000003,11135F101,AVGO,BROADCOM INC,COM,,104941217,452645,SH,SOLE,,452645,0,0
1777813,0001768757-25-000003,16119P108,CHTR,CHARTER COMMUNICATIONS INC N,CL A,,60748442,177228,SH,SOLE,,177228,0,0
1777813,0001768757-25-000003,171779309,CIEN,CIENA CORP,COM NEW,,6356679,74952,SH,SOLE,,74952,0,0
1777813,0001768757-25-000003,20717M103,8QR,CONFLUENT INC,CLASS A COM,,43345018,1550251,SH,SOLE,,1550251,0,0
1777813,0001768757-25-000003,243537107,DECK,DECKERS OUTDOOR CORP,COM,,97957212,482334,SH,SOLE,,482334,0,0
1777813,0001768757-25-000003,N14506104,,ELASTIC N V,ORD SHS,,54447234,549528,SH,SOLE,,549528,0,0
1777813,0001768757-25-000003,31488V107,FERG,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,52344546,301576,SH,SOLE,,301576,0,0
1777813,0001768757-25-000003,338307101,FIVN,FIVE9 INC,COM,,16184189,398233,SH,SOLE,,398233,0,0
1777813,0001768757-25-000003,37637K108,GTLB,GITLAB INC,CLASS A COM,,26793185,475478,SH,SOLE,,475478,0,0
1777813,0001768757-25-000003,G39387108,,GLOBALFOUNDRIES INC,ORDINARY SHARES,,15666484,365101,SH,SOLE,,365101,0,0
1777813,0001768757-25-000003,46090E103,NDQ,INVESCO QQQ TR,UNIT SER 1,Put,1380321000,2700000,SH,SOLE,,2700000,0,0
1777813,0001768757-25-000003,G65163100,,JOBY AVIATION INC,COMMON STOCK,,8130000,1000000,SH,SOLE,,1000000,0,0
1777813,0001768757-25-000003,512807306,LRCX,LAM RESEARCH CORP,COM NEW,,6477586,89680,SH,SOLE,,89680,0,0
1777813,0001768757-25-000003,518415104,LSCC,LATTICE SEMICONDUCTOR CORP,COM,,31780480,560997,SH,SOLE,,560997,0,0
1777813,0001768757-25-000003,55024U109,LITE,LUMENTUM HLDGS INC,COM,,147359030,1755319,SH,SOLE,,1755319,0,0
1777813,0001768757-25-000003,57636Q104,MA,MASTERCARD INCORPORATED,CL A,,37548654,71308,SH,SOLE,,71308,0,0
1777813,0001768757-25-000003,595112103,MU,MICRON TECHNOLOGY INC,COM,,20247970,240589,SH,SOLE,,240589,0,0
1777813,0001768757-25-000003,594918104,MSFT,MICROSOFT CORP,COM,,134609397,319358,SH,SOLE,,319358,0,0
1777813,0001768757-25-000003,60937P106,MDB,MONGODB INC,CL A,,81916294,351859,SH,SOLE,,351859,0,0
1777813,0001768757-25-000003,65290E101,NXT,NEXTRACKER INC,CLASS A COM,,23148111,633674,SH,SOLE,,633674,0,0
1777813,0001768757-25-000003,654106103,NKE,NIKE INC,CL B,,40669750,537462,SH,SOLE,,537462,0,0
1777813,0001768757-25-000003,G6683N103,,NU HLDGS LTD,ORD SHS CL A,,39472657,3810102,SH,SOLE,,3810102,0,0
1777813,0001768757-25-000003,67059N108,NTNX,NUTANIX INC,CL A,,30966073,506147,SH,SOLE,,506147,0,0
1777813,0001768757-25-000003,751212101,RL,RALPH LAUREN CORP,CL A,,38985497,168783,SH,SOLE,,168783,0,0
1777813,0001768757-25-000003,74967X103,RH,RH,COM,,110172532,279917,SH,SOLE,,279917,0,0
1777813,0001768757-25-000003,771049103,RBLX,ROBLOX CORP,CL A,,35200057,608366,SH,SOLE,,608366,0,0
1777813,0001768757-25-000003,81730H109,S,SENTINELONE INC,CL A,,73300648,3301831,SH,SOLE,,3301831,0,0
1777813,0001768757-25-000003,833445109,SNOW,SNOWFLAKE INC,CL A,,116852392,756767,SH,SOLE,,756767,0,0
1777813,0001768757-25-000003,83542D300,SONDQ,SONDER HOLDINGS INC,CL A NEW,,3054495,960533,SH,SOLE,,960533,0,0
1777813,0001768757-25-000003,855244109,SBUX,STARBUCKS CORP,COM,,89142855,976908,SH,SOLE,,976908,0,0
1777813,0001768757-25-000003,M8744T106,,TABOOLA.COM LTD,ORD SHS,,2646250,725000,SH,SOLE,,725000,0,0
1777813,0001768757-25-000003,88160R101,TSLA,TESLA INC,COM,,124663389,308695,SH,SOLE,,308695,0,0
1777813,0001768757-25-000003,90384S303,ULTA,ULTA BEAUTY INC,COM,,143557780,330071,SH,SOLE,,330071,0,0
1777813,0001768757-25-000003,91332U101,U,UNITY SOFTWARE INC,COM,,85911416,3823383,SH,SOLE,,3823383,0,0
1777813,0001768757-25-000003,94419L101,W,WAYFAIR INC,CL A,,38718218,873606,SH,SOLE,,873606,0,0
