filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1656456,0001656456-26-000002,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,45039402,221400,SH,SOLE,N/A,221400,0,0
1656456,0001656456-26-000002,01609W102,BABA,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,434718900,3465000,SH,SOLE,N/A,3465000,0,0
1656456,0001656456-26-000002,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,497042322,1732700,SH,SOLE,N/A,1732700,0,0
1656456,0001656456-26-000002,023135106,AMZN,AMAZON COM INC,COM,,899726400,4320000,SH,SOLE,N/A,4320000,0,0
1656456,0001656456-26-000002,N07059210,,ASML HLDG NV,N Y REGISTRY SHS,,65381085,49500,SH,SOLE,N/A,49500,0,0
1656456,0001656456-26-000002,056752108,BIDUN,BAIDU INC,SPON ADR REP A,,77113782,692100,SH,SOLE,N/A,692100,0,0
1656456,0001656456-26-000002,058498106,BALL,BALL CORP,COM,,49475070,837000,SH,SOLE,N/A,837000,0,0
1656456,0001656456-26-000002,219350105,GLW,CORNING INC,COM,,153578115,1129500,SH,SOLE,N/A,1129500,0,0
1656456,0001656456-26-000002,D18190898,,DEUTSCHE BK AG,NAMEN AKT,,7671804,257616,SH,SOLE,N/A,257616,0,0
1656456,0001656456-26-000002,29273V100,ET,ENERGY TRANSFER L P,COM UT LTD PTN,,30419213,1576125,SH,SOLE,N/A,1576125,0,0
1656456,0001656456-26-000002,464286772,EWY,ISHARES INC,MSCI STH KOR ETF,,295224000,2400000,SH,SOLE,N/A,2400000,0,0
1656456,0001656456-26-000002,47215P106,JD,JD.COM INC,SPON ADS CL A,,38588850,1305000,SH,SOLE,N/A,1305000,0,0
1656456,0001656456-26-000002,500767306,KWEB,KRANESHARES TRUST,CSI CHI INTERNET,,30704400,1080000,SH,SOLE,N/A,1080000,0,0
1656456,0001656456-26-000002,502431109,LHX,L3HARRIS TECHNOLOGIES INC,COM,,68339700,198000,SH,SOLE,N/A,198000,0,0
1656456,0001656456-26-000002,512807306,LRCX,LAM RESEARCH CORP,COM NEW,,81724950,382500,SH,SOLE,N/A,382500,0,0
1656456,0001656456-26-000002,55087P104,LYFT,LYFT INC,CL A COM,,35910000,2700000,SH,SOLE,N/A,2700000,0,0
1656456,0001656456-26-000002,30303M102,META,META PLATFORMS INC,CL A,,249734745,436500,SH,SOLE,N/A,436500,0,0
1656456,0001656456-26-000002,595112103,MU,MICRON TECHNOLOGY INC,COM,,562503600,1665000,SH,SOLE,N/A,1665000,0,0
1656456,0001656456-26-000002,594918104,MSFT,MICROSOFT CORP,COM,,33315300,90000,SH,SOLE,N/A,90000,0,0
1656456,0001656456-26-000002,55336V100,MPLX,MPLX LP,COM UNIT REP LTD,,28675392,502460,SH,SOLE,N/A,502460,0,0
1656456,0001656456-26-000002,629377508,NRA,NRG ENERGY INC,COM NEW,,253471354,1734442,SH,SOLE,N/A,1734442,0,0
1656456,0001656456-26-000002,67066G104,NVDA,NVIDIA CORPORATION,COM,,256629600,1471500,SH,SOLE,N/A,1471500,0,0
1656456,0001656456-26-000002,722304102,PDD,PDD HOLDINGS INC,SPONSORED ADS,,91962000,900000,SH,SOLE,N/A,900000,0,0
1656456,0001656456-26-000002,747525103,QCOM,QUALCOMM INC,COM,,64211382,498613,SH,SOLE,N/A,498613,0,0
1656456,0001656456-26-000002,75513E101,RTX,RTX CORPORATION,COM,,65971800,342000,SH,SOLE,N/A,342000,0,0
1656456,0001656456-26-000002,80004C200,SNDK,SANDISK CORP,COM,,178689375,281250,SH,SOLE,N/A,281250,0,0
1656456,0001656456-26-000002,874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,,448628625,1327500,SH,SOLE,N/A,1327500,0,0
1656456,0001656456-26-000002,90353T100,UBER,UBER TECHNOLOGIES INC,COM,,455512550,6332720,SH,SOLE,N/A,6332720,0,0
1656456,0001656456-26-000002,91324P102,UNH,UNITEDHEALTH GROUP INC,COM,,24353100,90000,SH,SOLE,N/A,90000,0,0
1656456,0001656456-26-000002,92840M102,VST,VISTRA CORP,COM,,304017170,2022332,SH,SOLE,N/A,2022332,0,0
1656456,0001656456-26-000002,963320106,WHR,WHIRLPOOL CORP,COM,,105144000,1950000,SH,SOLE,N/A,1950000,0,0
