filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1656456,0001656456-25-000006,01609W102,BABA,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,801499204,7067271,SH,SOLE,N/A,7067271,0,0
1656456,0001656456-25-000006,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,266085000,1500000,SH,SOLE,N/A,1500000,0,0
1656456,0001656456-25-000006,023135106,AMZN,AMAZON COM INC,COM,,592353000,2700000,SH,SOLE,N/A,2700000,0,0
1656456,0001656456-25-000006,N07059210,ASML,ASML HOLDING N V,N Y REGISTRY SHS,,56097300,70000,SH,SOLE,N/A,70000,0,0
1656456,0001656456-25-000006,056752108,BIDU,BAIDU INC,SPON ADR REP A,,53600000,625000,SH,SOLE,N/A,625000,0,0
1656456,0001656456-25-000006,852234103,XYZ,BLOCK INC,CL A,,43597474,641800,SH,SOLE,N/A,641800,0,0
1656456,0001656456-25-000006,12769G100,CZR,CAESARS ENTERTAINMENT INC NE,COM,,59619000,2100000,SH,SOLE,N/A,2100000,0,0
1656456,0001656456-25-000006,219350105,GLW,CORNING INC,COM,,92032500,1750000,SH,SOLE,N/A,1750000,0,0
1656456,0001656456-25-000006,247361702,DAL,DELTA AIR LINES INC DEL,COM NEW,,27049000,550000,SH,SOLE,N/A,550000,0,0
1656456,0001656456-25-000006,D18190898,,DEUTSCHE BANK A G,NAMEN AKT,,117120000,4000000,SH,SOLE,N/A,4000000,0,0
1656456,0001656456-25-000006,29273V100,ET,ENERGY TRANSFER L P,COM UT LTD PTN,,89874671,4957235,SH,SOLE,N/A,4957235,0,0
1656456,0001656456-25-000006,382550101,GT,GOODYEAR TIRE & RUBR CO,COM,,8936679,861782,SH,SOLE,N/A,861782,0,0
1656456,0001656456-25-000006,458140100,INTC,INTEL CORP,COM,,179200000,8000000,SH,SOLE,N/A,8000000,0,0
1656456,0001656456-25-000006,46266C105,IQV,IQVIA HLDGS INC,COM,,47277000,300000,SH,SOLE,N/A,300000,0,0
1656456,0001656456-25-000006,464287184,FXI,ISHARES TR,CHINA LG-CAP ETF,,36760000,1000000,SH,SOLE,N/A,1000000,0,0
1656456,0001656456-25-000006,47215P106,JD,JD.COM INC,SPON ADS CL A,,228480000,7000000,SH,SOLE,N/A,7000000,0,0
1656456,0001656456-25-000006,482497104,BEKE,KE HLDGS INC,SPONSORED ADS,,26610000,1500000,SH,SOLE,N/A,1500000,0,0
1656456,0001656456-25-000006,500767306,KWEB,KRANESHARES TRUST,CSI CHI INTERNET,,137320000,4000000,SH,SOLE,N/A,4000000,0,0
1656456,0001656456-25-000006,502431109,LHX,L3HARRIS TECHNOLOGIES INC,COM,,87794000,350000,SH,SOLE,N/A,350000,0,0
1656456,0001656456-25-000006,512807306,LRCX,LAM RESEARCH CORP,COM NEW,,38936000,400000,SH,SOLE,N/A,400000,0,0
1656456,0001656456-25-000006,55087P104,LYFT,LYFT INC,CL A COM,,126080000,8000000,SH,SOLE,N/A,8000000,0,0
1656456,0001656456-25-000006,30303M102,META,META PLATFORMS INC,CL A,,295236000,400000,SH,SOLE,N/A,400000,0,0
1656456,0001656456-25-000006,595112103,MU,MICRON TECHNOLOGY INC,COM,,101681250,825000,SH,SOLE,N/A,825000,0,0
1656456,0001656456-25-000006,594918104,MSFT,MICROSOFT CORP,COM,,248705000,500000,SH,SOLE,N/A,500000,0,0
1656456,0001656456-25-000006,608190104,MHK,MOHAWK INDS INC,COM,,6814600,65000,SH,SOLE,N/A,65000,0,0
1656456,0001656456-25-000006,55336V100,MPLX,MPLX LP,COM UNIT REP LTD,,29798535,578500,SH,SOLE,N/A,578500,0,0
1656456,0001656456-25-000006,629377508,NRG,NRG ENERGY INC,COM NEW,,317948400,1980000,SH,SOLE,N/A,1980000,0,0
1656456,0001656456-25-000006,67066G104,NVDA,NVIDIA CORPORATION,COM,,276482500,1750000,SH,SOLE,N/A,1750000,0,0
1656456,0001656456-25-000006,68389X105,ORCL,ORACLE CORP,COM,,32794500,150000,SH,SOLE,N/A,150000,0,0
1656456,0001656456-25-000006,722304102,PDD,PDD HOLDINGS INC,SPONSORED ADS,,209320000,2000000,SH,SOLE,N/A,2000000,0,0
1656456,0001656456-25-000006,747525103,QCOM,QUALCOMM INC,COM,,55741000,350000,SH,SOLE,N/A,350000,0,0
1656456,0001656456-25-000006,75513E101,RTX,RTX CORPORATION,COM,,85421700,585000,SH,SOLE,N/A,585000,0,0
1656456,0001656456-25-000006,874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,232152250,1025000,SH,SOLE,N/A,1025000,0,0
1656456,0001656456-25-000006,90353T100,UBER,UBER TECHNOLOGIES INC,COM,,256575000,2750000,SH,SOLE,N/A,2750000,0,0
1656456,0001656456-25-000006,910047109,UAL,UNITED AIRLS HLDGS INC,COM,,43796500,550000,SH,SOLE,N/A,550000,0,0
1656456,0001656456-25-000006,91324P102,UNH,UNITEDHEALTH GROUP INC,COM,,764326500,2450000,SH,SOLE,N/A,2450000,0,0
1656456,0001656456-25-000006,92840M102,VST,VISTRA CORP,COM,,348858000,1800000,SH,SOLE,N/A,1800000,0,0
1656456,0001656456-25-000006,963320106,WHR,WHIRLPOOL CORP,COM,,26987051,266092,SH,SOLE,N/A,266092,0,0
