filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1656456,0001656456-25-000007,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,153700500,950000,SH,SOLE,N/A,950000,0,0
1656456,0001656456-25-000007,01609W102,BABA,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,1152808500,6450000,SH,SOLE,N/A,6450000,0,0
1656456,0001656456-25-000007,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,337925625,1387500,SH,SOLE,N/A,1387500,0,0
1656456,0001656456-25-000007,023135106,AMZN,AMAZON COM INC,COM,,548925000,2500000,SH,SOLE,N/A,2500000,0,0
1656456,0001656456-25-000007,02376R102,AAL,AMERICAN AIRLS GROUP INC,COM,,103970000,9250000,SH,SOLE,N/A,9250000,0,0
1656456,0001656456-25-000007,N07059210,ASML,ASML HOLDING N V,N Y REGISTRY SHS,,61957760,64000,SH,SOLE,N/A,64000,0,0
1656456,0001656456-25-000007,056752108,BIDU,BAIDU INC,SPON ADR REP A,,137699650,1045000,SH,SOLE,N/A,1045000,0,0
1656456,0001656456-25-000007,852234103,XYZ,BLOCK INC,CL A,,26739900,370000,SH,SOLE,N/A,370000,0,0
1656456,0001656456-25-000007,12769G100,CZR,CAESARS ENTERTAINMENT INC NE,COM,,56752500,2100000,SH,SOLE,N/A,2100000,0,0
1656456,0001656456-25-000007,174610105,CFG,CITIZENS FINL GROUP INC,COM,,31896000,600000,SH,SOLE,N/A,600000,0,0
1656456,0001656456-25-000007,200340107,CMA,COMERICA INC,COM,,31690500,462500,SH,SOLE,N/A,462500,0,0
1656456,0001656456-25-000007,219350105,GLW,CORNING INC,COM,,133298750,1625000,SH,SOLE,N/A,1625000,0,0
1656456,0001656456-25-000007,247361702,DAL,DELTA AIR LINES INC DEL,COM NEW,,26246875,462500,SH,SOLE,N/A,462500,0,0
1656456,0001656456-25-000007,D18190898,,DEUTSCHE BANK A G,NAMEN AKT,,134203900,3790000,SH,SOLE,N/A,3790000,0,0
1656456,0001656456-25-000007,29273V100,ET,ENERGY TRANSFER L P,COM UT LTD PTN,,85066153,4957235,SH,SOLE,N/A,4957235,0,0
1656456,0001656456-25-000007,337738108,FISV,FISERV INC,COM,,119260250,925000,SH,SOLE,N/A,925000,0,0
1656456,0001656456-25-000007,382550101,GT,GOODYEAR TIRE & RUBR CO,COM,,38447200,5140000,SH,SOLE,N/A,5140000,0,0
1656456,0001656456-25-000007,46266C105,IQV,IQVIA HLDGS INC,COM,,54132900,285000,SH,SOLE,N/A,285000,0,0
1656456,0001656456-25-000007,464287184,FXI,ISHARES TR,CHINA LG-CAP ETF,,45665400,1110000,SH,SOLE,N/A,1110000,0,0
1656456,0001656456-25-000007,47215P106,JD,JD.COM INC,SPON ADS CL A,,217750500,6225000,SH,SOLE,N/A,6225000,0,0
1656456,0001656456-25-000007,493267108,KEY,KEYCORP,COM,,37753800,2020000,SH,SOLE,N/A,2020000,0,0
1656456,0001656456-25-000007,500767306,KWEB,KRANESHARES TRUST,CSI CHI INTERNET,,310874000,7400000,SH,SOLE,N/A,7400000,0,0
1656456,0001656456-25-000007,502431109,LHX,L3HARRIS TECHNOLOGIES INC,COM,,91623000,300000,SH,SOLE,N/A,300000,0,0
1656456,0001656456-25-000007,512807306,LRCX,LAM RESEARCH CORP,COM NEW,,49543000,370000,SH,SOLE,N/A,370000,0,0
1656456,0001656456-25-000007,55087P104,LYFT,LYFT INC,CL A COM,,123256000,5600000,SH,SOLE,N/A,5600000,0,0
1656456,0001656456-25-000007,30303M102,META,META PLATFORMS INC,CL A,,271720600,370000,SH,SOLE,N/A,370000,0,0
1656456,0001656456-25-000007,595112103,MU,MICRON TECHNOLOGY INC,COM,,83660000,500000,SH,SOLE,N/A,500000,0,0
1656456,0001656456-25-000007,594918104,MSFT,MICROSOFT CORP,COM,,239551875,462500,SH,SOLE,N/A,462500,0,0
1656456,0001656456-25-000007,608190104,MHK,MOHAWK INDS INC,COM,,20820580,161500,SH,SOLE,N/A,161500,0,0
1656456,0001656456-25-000007,55336V100,MPLX,MPLX LP,COM UNIT REP LTD,,26723250,535000,SH,SOLE,N/A,535000,0,0
1656456,0001656456-25-000007,629377508,NRG,NRG ENERGY INC,COM NEW,,302846500,1870000,SH,SOLE,N/A,1870000,0,0
1656456,0001656456-25-000007,67066G104,NVDA,NVIDIA CORPORATION,COM,,354502000,1900000,SH,SOLE,N/A,1900000,0,0
1656456,0001656456-25-000007,690742101,OC,OWENS CORNING NEW,COM,,22845790,161500,SH,SOLE,N/A,161500,0,0
1656456,0001656456-25-000007,722304102,PDD,PDD HOLDINGS INC,SPONSORED ADS,,237906000,1800000,SH,SOLE,N/A,1800000,0,0
1656456,0001656456-25-000007,747525103,QCOM,QUALCOMM INC,COM,,207118200,1245000,SH,SOLE,N/A,1245000,0,0
1656456,0001656456-25-000007,75513E101,RTX,RTX CORPORATION,COM,,85254635,509500,SH,SOLE,N/A,509500,0,0
1656456,0001656456-25-000007,874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,296047400,1060000,SH,SOLE,N/A,1060000,0,0
1656456,0001656456-25-000007,89832Q109,TFC,TRUIST FINL CORP,COM,,63436500,1387500,SH,SOLE,N/A,1387500,0,0
1656456,0001656456-25-000007,90353T100,UBER,UBER TECHNOLOGIES INC,COM,,235812125,2406983,SH,SOLE,N/A,2406983,0,0
1656456,0001656456-25-000007,910047109,UAL,UNITED AIRLS HLDGS INC,COM,,44631250,462500,SH,SOLE,N/A,462500,0,0
1656456,0001656456-25-000007,91324P102,UNH,UNITEDHEALTH GROUP INC,COM,,70268550,203500,SH,SOLE,N/A,203500,0,0
1656456,0001656456-25-000007,92840M102,VST,VISTRA CORP,COM,,243920400,1245000,SH,SOLE,N/A,1245000,0,0
1656456,0001656456-25-000007,957638109,WEA,WESTERN ALLIANCE BANCORP,COM,,16910400,195000,SH,SOLE,N/A,195000,0,0
1656456,0001656456-25-000007,963320106,WHR,WHIRLPOOL CORP,COM,,432300000,5500000,SH,SOLE,N/A,5500000,0,0
1656456,0001656456-25-000007,989701107,ZION,ZIONS BANCORPORATION N A,COM,,16125300,285000,SH,SOLE,N/A,285000,0,0
