filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1489933,0001172661-25-001165,00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,COM,,3964207,99980,SH,SOLE,,99980,0,0
1489933,0001172661-25-001165,00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,COM,,1136369,28660,SH,OTR,1,28660,0,0
1489933,0001172661-25-001165,01626W101,ALITEUR,ALIGHT INC,COM CL A,,4971536,718430,SH,OTR,1,718430,0,0
1489933,0001172661-25-001165,01626W101,ALITEUR,ALIGHT INC,COM CL A,,17165475,2480560,SH,SOLE,,2480560,0,0
1489933,0001172661-25-001165,01626W101,ALITEUR,ALIGHT INC,COM CL A,,1065929,154036,SH,OTR,2,154036,0,0
1489933,0001172661-25-001165,10922N103,BHF,BRIGHTHOUSE FINL INC,COM,,6346660,132112,SH,OTR,2,132112,0,0
1489933,0001172661-25-001165,10922N103,BHF,BRIGHTHOUSE FINL INC,COM,,111571891,2322479,SH,SOLE,,2322479,0,0
1489933,0001172661-25-001165,10922N103,BHF,BRIGHTHOUSE FINL INC,COM,,18279508,380506,SH,OTR,1,380506,0,0
1489933,0001172661-25-001165,G1890L107,,CAPRI HOLDINGS LIMITED,SHS,,9918734,470975,SH,OTR,1,470975,0,0
1489933,0001172661-25-001165,G1890L107,,CAPRI HOLDINGS LIMITED,SHS,,34385547,1632742,SH,SOLE,,1632742,0,0
1489933,0001172661-25-001165,15135B101,CNC,CENTENE CORP DEL,COM,,40847277,674270,SH,SOLE,,674270,0,0
1489933,0001172661-25-001165,15135B101,CNC,CENTENE CORP DEL,COM,,11887613,196230,SH,OTR,1,196230,0,0
1489933,0001172661-25-001165,N20944109,,CNH INDL N V,SHS,,90628670,7999000,SH,SOLE,,7999000,0,0
1489933,0001172661-25-001165,N20944109,,CNH INDL N V,SHS,,25330708,2235720,SH,OTR,1,2235720,0,0
1489933,0001172661-25-001165,20854L108,CEIXEUR,CONSOL ENERGY INC NEW,COM,,22882113,214493,SH,OTR,1,214493,0,0
1489933,0001172661-25-001165,20854L108,CEIXEUR,CONSOL ENERGY INC NEW,COM,,125898189,1180148,SH,SOLE,,1180148,0,0
