filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1489933,0001172661-24-003549,01626W101,ALITEUR,ALIGHT INC,COM CL A,,12036485,1630960,SH,OTR,1,1630960,0,0
1489933,0001172661-24-003549,01626W101,ALITEUR,ALIGHT INC,COM CL A,,65674325,8898960,SH,SOLE,,8898960,0,0
1489933,0001172661-24-003549,01626W101,ALITEUR,ALIGHT INC,COM CL A,,4015975,544170,SH,OTR,2,544170,0,0
1489933,0001172661-24-003549,10922N103,BHF,BRIGHTHOUSE FINL INC,COM,,7181525,165702,SH,OTR,2,165702,0,0
1489933,0001172661-24-003549,10922N103,BHF,BRIGHTHOUSE FINL INC,COM,,103838436,2395903,SH,SOLE,,2395903,0,0
1489933,0001172661-24-003549,10922N103,BHF,BRIGHTHOUSE FINL INC,COM,,17831203,411426,SH,OTR,1,411426,0,0
1489933,0001172661-24-003549,G1890L107,,CAPRI HOLDINGS LIMITED,SHS,,3092980,93500,SH,OTR,1,93500,0,0
1489933,0001172661-24-003549,G1890L107,,CAPRI HOLDINGS LIMITED,SHS,,19559212,591270,SH,SOLE,,591270,0,0
1489933,0001172661-24-003549,20854L108,CEIXEUR,CONSOL ENERGY INC NEW,COM,,25746556,252343,SH,OTR,1,252343,0,0
1489933,0001172661-24-003549,20854L108,CEIXEUR,CONSOL ENERGY INC NEW,COM,,141659166,1388407,SH,SOLE,,1388407,0,0
1489933,0001172661-24-003549,22407B108,COYA,COYA THERAPEUTICS INC,COMMON STOCK,,6271646,1034925,SH,SOLE,,1034925,0,0
1489933,0001172661-24-003549,22407B108,COYA,COYA THERAPEUTICS INC,COMMON STOCK,,1448952,239101,SH,OTR,1,239101,0,0
1489933,0001172661-24-003549,236272100,,DANIMER SCIENTIFIC INC,COM CL A,,220286,365196,SH,OTR,1,365196,0,0
1489933,0001172661-24-003549,236272100,,DANIMER SCIENTIFIC INC,COM CL A,,20448,33900,SH,OTR,2,33900,0,0
1489933,0001172661-24-003549,236272100,,DANIMER SCIENTIFIC INC,COM CL A,,1408764,2335484,SH,SOLE,,2335484,0,0
1489933,0001172661-24-003549,Y2065G121,,DHT HOLDINGS INC,SHS NEW,,39346446,3400730,SH,SOLE,,3400730,0,0
1489933,0001172661-24-003549,Y2065G121,,DHT HOLDINGS INC,SHS NEW,,7215168,623610,SH,OTR,1,623610,0,0
1489933,0001172661-24-003549,33733E807,FCG,FIRST TR EXCHANGE-TRADED FD,NAT GAS ETF,,1574172,59900,SH,SOLE,,59900,0,0
1489933,0001172661-24-003549,33733E807,FCG,FIRST TR EXCHANGE-TRADED FD,NAT GAS ETF,,287240,10930,SH,OTR,1,10930,0,0
1489933,0001172661-24-003549,36269B105,GANX,GAIN THERAPEUTICS INC,COM,,629926,492130,SH,SOLE,,492130,0,0
1489933,0001172661-24-003549,36269B105,GANX,GAIN THERAPEUTICS INC,COM,,94720,74000,SH,OTR,1,74000,0,0
1489933,0001172661-24-003549,36315X101,LKFT,GALAPAGOS NV,SPON ADR,,770658,31100,SH,OTR,1,31100,0,0
1489933,0001172661-24-003549,36315X101,LKFT,GALAPAGOS NV,SPON ADR,,5048380,203728,SH,SOLE,,203728,0,0
1489933,0001172661-24-003549,38268T103,GPRO,GOPRO INC,CL A,,3491695,2458940,SH,SOLE,,2458940,0,0
1489933,0001172661-24-003549,38268T103,GPRO,GOPRO INC,CL A,,517107,364160,SH,OTR,1,364160,0,0
1489933,0001172661-24-003549,388689101,GPK,GRAPHIC PACKAGING HLDG CO,COM,,31317281,1194860,SH,SOLE,,1194860,0,0
1489933,0001172661-24-003549,388689101,GPK,GRAPHIC PACKAGING HLDG CO,COM,,5275287,201270,SH,OTR,1,201270,0,0
1489933,0001172661-24-003549,392709101,GRBK,GREEN BRICK PARTNERS INC,COM,,103185976,1802690,SH,OTR,1,1802690,0,0
1489933,0001172661-24-003549,392709101,GRBK,GREEN BRICK PARTNERS INC,COM,,495967027,8664693,SH,SOLE,,8664693,0,0
1489933,0001172661-24-003549,40434L105,HPQ,HP INC,COM,,21688236,619310,SH,OTR,1,619310,0,0
1489933,0001172661-24-003549,40434L105,HPQ,HP INC,COM,,96435274,2753720,SH,SOLE,,2753720,0,0
1489933,0001172661-24-003549,44891N208,PPLI,IAC INC,COM NEW,,11793082,251720,SH,SOLE,,251720,0,0
1489933,0001172661-24-003549,44891N208,PPLI,IAC INC,COM NEW,,1861819,39740,SH,OTR,1,39740,0,0
1489933,0001172661-24-003549,46090F100,PDBC,INVESCO ACTVELY MNGD ETC FD,OPTIMUM YIELD,,1394463,99250,SH,SOLE,,99250,0,0
1489933,0001172661-24-003549,46090F100,PDBC,INVESCO ACTVELY MNGD ETC FD,OPTIMUM YIELD,,254446,18110,SH,OTR,1,18110,0,0
1489933,0001172661-24-003549,46137V100,PPA,INVESCO EXCHANGE TRADED FD T,AEROSPACE DEFN,,15845690,154261,SH,SOLE,,154261,0,0
1489933,0001172661-24-003549,46137V100,PPA,INVESCO EXCHANGE TRADED FD T,AEROSPACE DEFN,,2901840,28250,SH,OTR,1,28250,0,0
1489933,0001172661-24-003549,485859110,,KATAPULT HOLDINGS INC,*W EXP 06/09/202,,2606,226627,SH,SOLE,,226627,0,0
1489933,0001172661-24-003549,485859110,,KATAPULT HOLDINGS INC,*W EXP 06/09/202,,409,35600,SH,OTR,1,35600,0,0
1489933,0001172661-24-003549,50155Q100,KD,KYNDRYL HLDGS INC,COMMON STOCK,,15943176,605974,SH,OTR,1,605974,0,0
1489933,0001172661-24-003549,50155Q100,KD,KYNDRYL HLDGS INC,COMMON STOCK,,100763222,3829845,SH,SOLE,,3829845,0,0
1489933,0001172661-24-003549,G61188101,,LIBERTY GLOBAL LTD,COM CL A,,4523434,259520,SH,OTR,1,259520,0,0
1489933,0001172661-24-003549,G61188101,,LIBERTY GLOBAL LTD,COM CL A,,31061306,1782060,SH,SOLE,,1782060,0,0
