filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1484150,0001172661-24-004289,00724F101,ADBE,ADOBE INC,COM,,1843297,3560,SH,SOLE,,3560,0,0
1484150,0001172661-24-004289,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,2943838,17750,SH,SOLE,,17750,0,0
1484150,0001172661-24-004289,025816109,AXP,AMERICAN EXPRESS CO,COM,,3145920,11600,SH,SOLE,,11600,0,0
1484150,0001172661-24-004289,115637209,BF/B,BROWN FORMAN CORP,CL B,,80688246,1640005,SH,SOLE,,1358518,0,281487
1484150,0001172661-24-004289,115637100,BF/A,BROWN FORMAN CORP,CL A,,138177833,2873915,SH,SOLE,,2665587,0,208328
1484150,0001172661-24-004289,12572Q105,CME,CME GROUP INC,COM,,1897590,8600,SH,SOLE,,8600,0,0
1484150,0001172661-24-004289,191216100,KO,COCA COLA CO,COM,,1516246,21100,SH,SOLE,,21100,0,0
1484150,0001172661-24-004289,194162103,CL,COLGATE PALMOLIVE CO,COM,,2086581,20100,SH,SOLE,,20100,0,0
1484150,0001172661-24-004289,254687106,DIS,DISNEY WALT CO,COM,,524371320,5451412,SH,SOLE,,4901690,0,549722
1484150,0001172661-24-004289,278642103,EBAY,EBAY INC.,COM,,267473312,4108022,SH,SOLE,,3725271,0,382751
1484150,0001172661-24-004289,294429105,EFX,EQUIFAX INC,COM,,3026758,10300,SH,SOLE,,10300,0,0
1484150,0001172661-24-004289,303250104,FICO,FAIR ISAAC CORP,COM,,572255859,294443,SH,SOLE,,266684,0,27759
1484150,0001172661-24-004289,427866108,HSY,HERSHEY CO,COM,,978078,5100,SH,SOLE,,5100,0,0
1484150,0001172661-24-004289,461202103,INTU,INTUIT,COM,,568954611,916191,SH,SOLE,,812476,0,103715
1484150,0001172661-24-004289,478160104,JNJ,JOHNSON & JOHNSON,COM,,982894,6065,SH,SOLE,,6065,0,0
1484150,0001172661-24-004289,49177J102,KVUE,KENVUE INC,COM,,340913,14739,SH,SOLE,,14739,0,0
1484150,0001172661-24-004289,518439104,EL,LAUDER ESTEE COS INC,CL A,,1438028,14425,SH,SOLE,,14425,0,0
1484150,0001172661-24-004289,55825T103,MSGS,MADISON SQUARE GRDN SPRT COR,CL A,,687258,3300,SH,SOLE,,3300,0,0
1484150,0001172661-24-004289,G5784H106,,MANCHESTER UTD PLC NEW,ORD CL A,,103082780,6371000,SH,SOLE,,5656000,0,715000
1484150,0001172661-24-004289,609207105,MDLZ,MONDELEZ INTL INC,CL A,,752202231,10210428,SH,SOLE,,9352466,0,857962
1484150,0001172661-24-004289,654106103,NKE,NIKE INC,CL B,,1803360,20400,SH,SOLE,,20400,0,0
1484150,0001172661-24-004289,68389X105,ORCL,ORACLE CORP,COM,,3271680,19200,SH,SOLE,,19200,0,0
1484150,0001172661-24-004289,70450Y103,PYPL,PAYPAL HLDGS INC,COM,,358296515,4591779,SH,SOLE,,4284121,0,307658
1484150,0001172661-24-004289,713448108,PEP,PEPSICO INC,COM,,470972351,2769611,SH,SOLE,,2592104,0,177507
1484150,0001172661-24-004289,74144T108,TROW,PRICE T ROWE GROUP INC,COM,,1307160,12000,SH,SOLE,,12000,0,0
1484150,0001172661-24-004289,78409V104,SPGI,S&P GLOBAL INC,COM,,3048058,5900,SH,SOLE,,5900,0,0
1484150,0001172661-24-004289,87256C101,TKO,TKO GROUP HOLDINGS INC,CL A,,559361569,4521555,SH,SOLE,,4157264,0,364291
1484150,0001172661-24-004289,92345Y106,VRSK,VERISK ANALYTICS INC,COM,,1956108,7300,SH,SOLE,,7300,0,0
1484150,0001172661-24-004289,92826C839,V,VISA INC,COM CL A,,3079440,11200,SH,SOLE,,11200,0,0
