filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
934639,0000947871-26-000150,002896207,ANF,ABERCROMBIE & FITCH CO,CL A,,2449808,19463,SH,SOLE,,19463,0,0
934639,0000947871-26-000150,00402L107,ASO,ACADEMY SPORTS & OUTDOORS IN,COM,,4451736,89106,SH,SOLE,,89106,0,0
934639,0000947871-26-000150,00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,COM,,12847896,905419,SH,SOLE,,905419,0,0
934639,0000947871-26-000150,00724F101,ADBE,ADOBE INC,COM,,4935909,14103,SH,SOLE,,14103,0,0
934639,0000947871-26-000150,00827B106,AFRM,AFFIRM HLDGS INC,COM CL A,,4914166,66024,SH,SOLE,,66024,0,0
934639,0000947871-26-000150,009066101,ABNB,AIRBNB INC,COM CL A,,1157827,8531,SH,SOLE,,8531,0,0
934639,0000947871-26-000150,011659109,ALK,ALASKA AIR GROUP INC,COM,,2256559,44862,SH,SOLE,,44862,0,0
934639,0000947871-26-000150,020002101,ALL,ALLSTATE CORP,COM,,4953554,23798,SH,SOLE,,23798,0,0
934639,0000947871-26-000150,02079K107,GOOG,ALPHABET INC,CAP STK CL C,,358203641,1141503,SH,SOLE,,1141503,0,0
934639,0000947871-26-000150,02209S103,MO,ALTRIA GROUP INC,COM,,889290,15423,SH,SOLE,,15423,0,0
934639,0000947871-26-000150,023135106,AMZN,AMAZON COM INC,COM,,549963273,2382650,SH,SOLE,,2382650,0,0
934639,0000947871-26-000150,023193105,AMBQ,AMBIQ MICRO INC,COMMON STOCK,,1688568,59248,SH,SOLE,,59248,0,0
934639,0000947871-26-000150,G0260P102,AS,AMER SPORTS INC,COM SHS,,2534534,67859,SH,SOLE,,67859,0,0
934639,0000947871-26-000150,02376R102,AAL,AMERICAN AIRLS GROUP INC,COM,,2526767,164825,SH,SOLE,,164825,0,0
934639,0000947871-26-000150,02553E106,AEO,AMERICAN EAGLE OUTFITTERS IN,COM,,2503304,94930,SH,SOLE,,94930,0,0
934639,0000947871-26-000150,03524A108,BUD,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,,2298908,35898,SH,SOLE,,35898,0,0
934639,0000947871-26-000150,038222105,AMAT,APPLIED MATLS INC,COM,,290726619,1131276,SH,SOLE,,1131276,0,0
934639,0000947871-26-000150,04010E109,AGX,ARGAN INC,COM,,137502989,438858,SH,SOLE,,438858,0,0
934639,0000947871-26-000150,911684108,AD,ARRAY DIGITAL INFRASTRUCTURE,COM,,3463530,64594,SH,SOLE,,64594,0,0
934639,0000947871-26-000150,N07059210,ASML,ASML HOLDING N V,N Y REGISTRY SHS,,279236670,261003,SH,SOLE,,261003,0,0
934639,0000947871-26-000150,04626A103,ALAB,ASTERA LABS INC,COM,,162360539,975959,SH,SOLE,,975959,0,0
934639,0000947871-26-000150,071705107,BLCO,BAUSCH PLUS LOMB CORP,COMMON SHARES,,2599286,152183,SH,SOLE,,152183,0,0
934639,0000947871-26-000150,086516101,BBY,BEST BUY INC,COM,,2374609,35479,SH,SOLE,,35479,0,0
934639,0000947871-26-000150,09073M104,TECH,BIO-TECHNE CORP,COM,,226472782,3850923,SH,SOLE,,3850923,0,0
934639,0000947871-26-000150,05550J101,BJ,BJS WHSL CLUB HLDGS INC,COM,,2407402,26740,SH,SOLE,,26740,0,0
934639,0000947871-26-000150,093671105,HRB,BLOCK H & R INC,COM,,4986685,114426,SH,SOLE,,114426,0,0
934639,0000947871-26-000150,09857L108,BKNG,BOOKING HOLDINGS INC,COM,,5515990,1030,SH,SOLE,,1030,0,0
934639,0000947871-26-000150,099406100,BOOT,BOOT BARN HLDGS INC,COM,,3782105,21432,SH,SOLE,,21432,0,0
934639,0000947871-26-000150,100557107,SAM,BOSTON BEER INC,CL A,,1021310,5234,SH,SOLE,,5234,0,0
934639,0000947871-26-000150,101137107,BSX,BOSTON SCIENTIFIC CORP,COM,,280734619,2944254,SH,SOLE,,2944254,0,0
934639,0000947871-26-000150,110448107,BTI,BRITISH AMERN TOB PLC,SPONSORED ADR,,1718983,30360,SH,SOLE,,30360,0,0
934639,0000947871-26-000150,118440106,BKE,BUCKLE INC,COM,,3263054,61083,SH,SOLE,,61083,0,0
934639,0000947871-26-000150,12448X201,BYRN,BYRNA TECHNOLOGIES INC,COM NEW,,196695,11715,SH,SOLE,,11715,0,0
934639,0000947871-26-000150,12685J105,CABO,CABLE ONE INC,COM,,2206443,19552,SH,SOLE,,19552,0,0
934639,0000947871-26-000150,129500104,CAL,CALERES INC,COM,,4297580,353129,SH,SOLE,,353129,0,0
934639,0000947871-26-000150,133131102,CPT,CAMDEN PPTY TR,SH BEN INT,,202303923,1837790,SH,SOLE,,1837790,0,0
934639,0000947871-26-000150,13462K109,CWH,CAMPING WORLD HLDGS INC,CL A,,4460466,458424,SH,SOLE,,458424,0,0
934639,0000947871-26-000150,14040H105,COF,CAPITAL ONE FINL CORP,COM,,314194777,1296397,SH,SOLE,,1296397,0,0
