filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1067983,0000950123-25-008343,02005N100,ALLY,ALLY FINL INC,COM,,495431341,12719675,SH,DFND,4,12719675,0,0
1067983,0000950123-25-008343,02005N100,ALLY,ALLY FINL INC,COM,,109210931,2803875,SH,DFND,"2,4,11",2803875,0,0
1067983,0000950123-25-008343,02005N100,ALLY,ALLY FINL INC,COM,,164688390,4228200,SH,DFND,"4,5",4228200,0,0
1067983,0000950123-25-008343,02005N100,ALLY,ALLY FINL INC,COM,,122186150,3137000,SH,DFND,"4,8,11",3137000,0,0
1067983,0000950123-25-008343,02005N100,ALLY,ALLY FINL INC,COM,,188371938,4836250,SH,DFND,"4,10",4836250,0,0
1067983,0000950123-25-008343,02005N100,ALLY,ALLY FINL INC,COM,,49661250,1275000,SH,DFND,"4,11",1275000,0,0
1067983,0000950123-25-008343,023135106,AMZN,AMAZON COM INC,COM,,1694568360,7724000,SH,DFND,4,7724000,0,0
1067983,0000950123-25-008343,023135106,AMZN,AMAZON COM INC,COM,,499331640,2276000,SH,DFND,"4,8,11",2276000,0,0
1067983,0000950123-25-008343,025816109,AXP,AMERICAN EXPRESS CO,COM,,366808499,1149942,SH,DFND,4,1149942,0,0
1067983,0000950123-25-008343,025816109,AXP,AMERICAN EXPRESS CO,COM,,47547492134,149061045,SH,DFND,"4,11",149061045,0,0
1067983,0000950123-25-008343,025816109,AXP,AMERICAN EXPRESS CO,COM,,446480453,1399713,SH,DFND,"4,13",1399713,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,141977640,692000,SH,DFND,4,692000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,787852800,3840000,SH,DFND,"1,2,4,11",3840000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,6975780,34000,SH,DFND,"2,4,11",34000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,7124323080,34724000,SH,DFND,"4,5",34724000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,558883080,2724000,SH,DFND,"4,6",2724000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,3186700440,15532000,SH,DFND,"4,7",15532000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,12626774848,61542988,SH,DFND,"4,8,11",61542988,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,1478044680,7204000,SH,DFND,"4,5,9",7204000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,2969220240,14472000,SH,DFND,"4,10",14472000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,27235704452,132747012,SH,DFND,"4,11",132747012,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,556421040,2712000,SH,DFND,"4,12",2712000,0,0
1067983,0000950123-25-008343,037833100,AAPL,APPLE INC,COM,,774721920,3776000,SH,DFND,"4,14",3776000,0,0
1067983,0000950123-25-008343,047726302,BATRK,ATLANTA BRAVES HLDGS INC,COM SER C,,5061309,108217,SH,DFND,4,108217,0,0
1067983,0000950123-25-008343,047726302,BATRK,ATLANTA BRAVES HLDGS INC,COM SER C,,4530470,96867,SH,DFND,"2,4,11",96867,0,0
1067983,0000950123-25-008343,047726302,BATRK,ATLANTA BRAVES HLDGS INC,COM SER C,,698229,14929,SH,DFND,"4,8,11",14929,0,0
1067983,0000950123-25-008343,047726302,BATRK,ATLANTA BRAVES HLDGS INC,COM SER C,,169869,3632,SH,DFND,"4,11",3632,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,185494400,3920000,SH,DFND,4,3920000,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,563108000,11900000,SH,DFND,"1,2,4,11",11900000,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,6885060,145500,SH,DFND,"2,4,11",145500,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,5672810325,119881875,SH,DFND,"3,4,5",119881875,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,99372000,2100000,SH,DFND,"4,6",2100000,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,993720000,21000000,SH,DFND,"4,7",21000000,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,14707056000,310800000,SH,DFND,"4,8,11",310800000,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,5949070400,125720000,SH,DFND,"4,11",125720000,0,0
1067983,0000950123-25-008343,060505104,BAC,BANK AMER CORP,COM,,463736000,9800000,SH,DFND,"4,14",9800000,0,0
1067983,0000950123-25-008343,14040H105,COF,CAPITAL ONE FINL CORP,COM,,412586958,1939213,SH,DFND,"2,4,11",1939213,0,0
1067983,0000950123-25-008343,14040H105,COF,CAPITAL ONE FINL CORP,COM,,653978922,3073787,SH,DFND,"4,5",3073787,0,0
1067983,0000950123-25-008343,14040H105,COF,CAPITAL ONE FINL CORP,COM,,454668120,2137000,SH,DFND,"4,11",2137000,0,0
1067983,0000950123-25-008343,16119P108,CHTR,CHARTER COMMUNICATIONS INC N,CL A,,433699170,1060882,SH,DFND,"4,8,11",1060882,0,0
1067983,0000950123-25-008343,166764100,CHV,CHEVRON CORP NEW,COM,,494615203,3454258,SH,DFND,"2,4,11",3454258,0,0
1067983,0000950123-25-008343,166764100,CHV,CHEVRON CORP NEW,COM,,2514989303,17564001,SH,DFND,"4,5",17564001,0,0
1067983,0000950123-25-008343,166764100,CHV,CHEVRON CORP NEW,COM,,8791866,61400,SH,DFND,"4,6",61400,0,0
1067983,0000950123-25-008343,166764100,CHV,CHEVRON CORP NEW,COM,,299553480,2092000,SH,DFND,"4,7",2092000,0,0
1067983,0000950123-25-008343,166764100,CHV,CHEVRON CORP NEW,COM,,4656139014,32517208,SH,DFND,"4,8,11",32517208,0,0
1067983,0000950123-25-008343,166764100,CHV,CHEVRON CORP NEW,COM,,409294296,2858400,SH,DFND,"4,5,9",2858400,0,0
1067983,0000950123-25-008343,166764100,CHV,CHEVRON CORP NEW,COM,,8817572185,61579525,SH,DFND,"4,11",61579525,0,0
